id,type,sample,order,model,prompt,generation,tokens,log_probs
13_bed_affirmative_modal_ref,affirmative_modal,2,2,GPT-3,Luke bought a table but he wanted to buy a bed. The,"Luke bought a table but he wanted to buy a bed. The old man said, ""You can't sleep on a table.","Luke| bought| a| table| but| he| wanted| to| buy| a| bed|.| The| old| man| said|,| ""|You| can|'t| sleep| on| a| table|.| Why| don|'t",-10.49774|-1.6497053|-6.871683|-6.890048|-2.4535735|-4.979219|-0.60749066|-2.8530674|-1.2090963|-4.276615|-1.6106184|-3.0083487|-5.081436|-1.2709675|-1.6882982|-1.0378963|-0.92859524|-2.0921857|-1.2023116|-0.7965034|-2.206253|-0.48881993|-0.27505305|-0.09688478|-1.6968122|-3.605568|-0.52235967|-0.0042494424
13_bed_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Luke wanted to buy a bed but he bought a table. The,Luke wanted to buy a bed but he bought a table. The teacher asked the student why he bought a table.,Luke| wanted| to| buy| a| bed| but| he| bought| a| table|.| The| teacher| asked| the| student| why| he| bought| a| table|.| The| student| answered| that| he| wanted,-8.762335|-0.29370737|-7.066909|-1.4627664|-6.718345|-3.2131615|-1.46157|-7.00557|-0.46968874|-4.7120867|-1.8625468|-4.2883534|-4.638667|-2.622948|-2.239191|-1.4880065|-1.7380632|-0.48195422|-1.4569563|-0.34742674|-0.028367495|-0.80314195|-0.61863565|-0.08606711|-1.6403271|-1.073789|-0.592147|-1.5360892
13_bed_modal_affirmative_ref,modal_affirmative,2,1,GPT-3,Luke wanted to buy a bed but he bought a table. The,Luke wanted to buy a bed but he bought a table. The bed he wanted was $500.,"Luke| wanted| to| buy| a| bed| but| he| bought| a| table|.| The| bed| he| wanted| was| $|500|.|
",-8.762335|-0.29370737|-7.066909|-1.4627664|-6.718345|-3.2131615|-1.46157|-7.00557|-0.46968874|-4.7120867|-1.8625468|-4.2883534|-1.9840194|-2.8487625|-1.3108835|-0.7731798|-2.024852|-2.7072709|-1.4985132|-2.6422846
13_bed_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Luke wanted to buy a table but he bought a bed. The,Luke wanted to buy a table but he bought a bed. The clerk said the bed was on sale.,Luke| wanted| to| buy| a| table| but| he| bought| a| bed|.| The| clerk| said| the| bed| was| on| sale|.,-8.762766|-0.2955563|-7.0594215|-1.4612302|-6.8879976|-2.623566|-1.8172255|-7.892241|-0.76220363|-3.033052|-1.8724984|-3.886873|-5.3746004|-1.5558612|-2.8721256|-0.8711942|-0.6572377|-1.7446502|-0.1841968|-1.2187885
13_bed_modal_affirmative_ref,modal_affirmative,2,2,GPT-3,Luke wanted to buy a table but he bought a bed. The,Luke wanted to buy a table but he bought a bed. The bed he bought was a double.,"Luke| wanted| to| buy| a| table| but| he| bought| a| bed|.| The| bed| he| bought| was| a| double|.|
",-8.762766|-0.2955563|-7.0594215|-1.4612302|-6.8879976|-2.623566|-1.8172255|-7.892241|-0.76220363|-3.033052|-1.8724984|-3.886873|-1.2227684|-2.8253477|-0.41747233|-0.5768702|-1.7560889|-2.2863204|-2.6377268|-1.749372
13_bed_managed_failed_ref,managed_failed,1,1,GPT-3,Luke managed to buy a bed but he failed to buy a table. The,Luke managed to buy a bed but he failed to buy a table. The only table he could find was expensive and the merchant knew that he would not be able to afford it.,Luke| managed| to| buy| a| bed| but| he| failed| to| buy| a| table|.| The| only| table| he| could| find| was| expensive| and| the| merchant| knew| that| he| would| not| be| able| to| afford| it|.| He| was| really,-10.014083|-0.38785252|-7.108664|-1.5344275|-6.985602|-5.041868|-2.490581|-7.27798|-0.1490862|-1.6502506|-0.66651297|-3.351386|-1.1242145|-3.5603206|-3.57065|-1.7701409|-0.86906886|-0.7302046|-1.3685532|-0.44416735|-3.5531497|-0.9446533|-3.1731808|-4.9721656|-6.830912|-0.8627031|-1.4155917|-3.073696|-0.50860775|-0.27010393|-0.021995496|-0.0057007545|-0.80319977|-0.16785622|-0.16380377|-1.8322898|-2.0755496|-4.519347
13_bed_managed_failed_ref,managed_failed,2,1,GPT-3,Luke managed to buy a bed but he failed to buy a table. The,Luke managed to buy a bed but he failed to buy a table. The only thing he found is a small table without any drawers.,Luke| managed| to| buy| a| bed| but| he| failed| to| buy| a| table|.| The| only| thing| he| found| is| a| small| table| without| any| draw|ers|.| It| was| not,-10.014083|-0.38785252|-7.108664|-1.5344275|-6.985602|-5.041868|-2.490581|-7.27798|-0.1490862|-1.6502506|-0.66651297|-3.351386|-1.1242145|-3.5603206|-3.57065|-1.7524214|-0.6065386|-4.5018325|-4.1178665|-0.4318134|-2.7306464|-2.1522353|-5.5801992|-2.596564|-2.6092813|-0.0078015258|-0.42791146|-1.9673376|-1.5051817|-2.7333684
13_bed_managed_failed_ref,managed_failed,1,2,GPT-3,Luke managed to buy a table but he failed to buy a bed. The,"Luke managed to buy a table but he failed to buy a bed. The only bed he could afford was a fold-out bed, which meant that he had a bed but no table.","Luke| managed| to| buy| a| table| but| he| failed| to| buy| a| bed|.| The| only| bed| he| could| afford| was| a| fold|-|out| bed|,| which| meant| that| he| had| a| bed| but| no| table|.|
",-10.014728|-0.38910565|-7.0978684|-1.5345505|-6.403412|-6.0097938|-2.504966|-5.932429|-0.13624693|-2.814957|-0.9611911|-3.8019497|-0.8965839|-3.0068383|-3.3769689|-1.26301|-1.0384798|-0.663067|-0.7789143|-0.29238802|-0.7121446|-2.9690478|-0.78090006|-1.2048142|-2.0636992|-2.1912818|-0.83718485|-3.232008|-1.130332|-1.0033683|-1.1905088|-4.407357|-1.4261891|-1.8405678|-0.81015605|-1.5143709|-0.29248154|-1.5562568
13_bed_managed_failed_ref,managed_failed,2,2,GPT-3,Luke managed to buy a table but he failed to buy a bed. The,Luke managed to buy a table but he failed to buy a bed. The only thing he found is a small table without any legs.,Luke| managed| to| buy| a| table| but| he| failed| to| buy| a| bed|.| The| only| thing| he| found| is| a| small| table| without| any| legs|.| He| managed| to| buy,-10.014728|-0.38910565|-7.0978684|-1.5345505|-6.403412|-6.0097938|-2.504966|-5.932429|-0.13624693|-2.814957|-0.9611911|-3.8019497|-0.8965839|-3.0068383|-3.3769689|-1.8784928|-0.4492912|-4.979823|-5.009981|-0.3500044|-3.1304555|-3.609111|-5.983294|-2.3977575|-1.0934409|-0.6117944|-1.4391891|-3.645763|-0.015546525|-1.6593053
13_bed_failed_managed_ref,failed_managed,1,1,GPT-3,Luke failed to buy a bed but he managed to buy a table. The,Luke failed to buy a bed but he managed to buy a table. The table was very heavy and he brought it back home.,"Luke| failed| to| buy| a| bed| but| he| managed| to| buy| a| table|.| The| table| was| very| heavy| and| he| brought| it| back| home|.|
|
|""|What|'s",-10.240835|-0.20171596|-7.5649123|-1.778198|-6.989343|-5.2966084|-1.8633718|-3.502067|-0.03926175|-1.4246353|-0.66124576|-4.3221884|-1.7964749|-2.9982042|-1.0828658|-0.79228187|-3.6614404|-2.9900682|-0.9928802|-1.5527107|-5.2636075|-0.06428282|-1.815406|-1.9953083|-1.3922585|-1.6871419|-0.0047202837|-2.103834|-2.7209618|-1.8045242
13_bed_failed_managed_ref,failed_managed,2,1,GPT-3,Luke failed to buy a bed but he managed to buy a table. The,Luke failed to buy a bed but he managed to buy a table. The table was a bit expensive but the table was made of solid mahogany.,Luke| failed| to| buy| a| bed| but| he| managed| to| buy| a| table|.| The| table| was| a| bit| expensive| but| the| table| was| made| of| solid| mah|og|any|.,-10.240835|-0.20171596|-7.5649123|-1.778198|-6.989343|-5.2966084|-1.8633718|-3.502067|-0.03926175|-1.4246353|-0.66124576|-4.3221884|-1.7964749|-2.9982042|-1.0828658|-0.7922841|-2.31079|-2.326069|-2.4479365|-0.84865344|-3.1711733|-3.0944593|-0.5893668|-2.600147|-0.85520875|-3.2373786|-2.6991272|-0.008757341|-0.0075845732|-1.0322208
13_bed_failed_managed_ref,failed_managed,1,2,GPT-3,Luke failed to buy a table but he managed to buy a bed. The,Luke failed to buy a table but he managed to buy a bed. The only reason why he bought this bed is because he knew that he would not be able to sleep in the same bed with his wife.,Luke| failed| to| buy| a| table| but| he| managed| to| buy| a| bed|.| The| only| reason| why| he| bought| this| bed| is| because| he| knew| that| he| would| not| be| able| to| sleep| in| the| same| bed| with| his| wife|.| He| did| not| have| the,-10.241354|-0.20290488|-7.562053|-1.7759606|-6.508999|-4.834574|-2.3022616|-3.40557|-0.035041157|-2.3936584|-0.90546083|-5.693231|-1.2544973|-2.8994274|-4.3667603|-3.4892967|-1.9709126|-0.31616527|-1.324501|-3.2199576|-0.3695346|-1.3918686|-0.31539252|-1.2128024|-3.5098135|-0.69623214|-1.5318003|-1.6840087|-2.0768042|-0.63585585|-0.76745206|-0.0049348823|-1.152953|-1.7796391|-1.0680479|-1.8268951|-0.44476956|-0.995283|-1.7498766|-1.6936241|-0.74742347|-1.4256834|-2.8307106|-0.079397455|-3.011811|-1.0413904
13_bed_failed_managed_ref,failed_managed,2,2,GPT-3,Luke failed to buy a table but he managed to buy a bed. The,Luke failed to buy a table but he managed to buy a bed. The bed was a used one and the mattress was worn.,Luke| failed| to| buy| a| table| but| he| managed| to| buy| a| bed|.| The| bed| was| a| used| one| and| the| mattress| was| worn|.| But| he| managed| to| buy,-10.241354|-0.20290488|-7.562053|-1.7759606|-6.508999|-4.834574|-2.3022616|-3.40557|-0.035041157|-2.3936584|-0.90546083|-5.693231|-1.2544973|-2.8994274|-1.2764244|-0.77895194|-1.8399501|-5.143383|-1.1124134|-1.9580482|-2.560044|-2.9540687|-0.4564655|-3.0919275|-2.6451077|-2.6392424|-2.1512628|-3.9764247|-0.04428455|-1.3421874
14_gin_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Dan drank a gin tonic but he didn't drink a manhattan. The,Dan drank a gin tonic but he didn't drink a manhattan. The manhattan sat there in the middle of the table.,"Dan| drank| a| gin| ton|ic| but| he| didn|'t| drink| a| man|hattan|.| The| man|hattan| sat| there| in| the| middle| of| the| table|.|
|
|""|You| know",-11.277296|-1.8995016|-7.764733|-5.6886754|-0.00025527156|-5.9516068|-3.1724703|-1.7250894|-0.42762586|-2.7343824|-3.610088|-7.5634174|-0.36661983|-0.6759431|-3.8810778|-2.1905804|-0.047294647|-5.62942|-1.6675739|-2.1194408|-1.3627722|-2.1240354|-0.021647468|-0.06592259|-0.2856867|-1.8371067|-1.8758233|-0.0016149934|-1.4423002|-2.504338|-2.39571
14_gin_affirmative_negation_ref,affirmative_negation,2,1,GPT-3,Dan drank a gin tonic but he didn't drink a manhattan. The,"Dan drank a gin tonic but he didn't drink a manhattan. The bartender had to hunt around for the ingredients, which he found in the back.","Dan| drank| a| gin| ton|ic| but| he| didn|'t| drink| a| man|hattan|.| The| bartender| had| to| hunt| around| for| the| ingredients|,| which| he| found| in| the| back|.",-11.277296|-1.8995016|-7.764733|-5.6886754|-0.00025527156|-5.9516068|-3.1724703|-1.7250894|-0.42762586|-2.7343824|-3.610088|-7.5634174|-0.36661983|-0.6759431|-3.8810778|-2.9116113|-3.357351|-1.6206114|-5.838913|-1.3327066|-0.671326|-1.0411612|-0.86008185|-2.247312|-2.1986306|-1.821658|-1.7695456|-0.58875597|-1.1517664|-1.057172|-1.3235946
14_gin_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Dan drank a manhattan but he didn't drink a gin tonic. The,"Dan drank a manhattan but he didn't drink a gin tonic. The manhattan is more expensive, so it's not a fair comparison.","Dan| drank| a| man|hattan| but| he| didn|'t| drink| a| gin| ton|ic|.| The| man|hattan| is| more| expensive|,| so| it|'s| not| a| fair| comparison|.| But| if",-11.277297|-1.8995023|-9.16956|-1.3919693|-5.4906917|-2.4939682|-1.9679419|-0.34965768|-2.6354709|-2.4759457|-4.2891955|-5.828861|-0.0010310467|-0.8919633|-4.3769717|-2.1019168|-0.10886143|-1.6928091|-3.459618|-1.4949375|-2.7058418|-1.4452229|-2.368222|-1.3430555|-2.8226516|-1.6054553|-1.6518692|-0.6786149|-0.30626127|-4.3090158|-2.2779803
14_gin_affirmative_negation_ref,affirmative_negation,2,2,GPT-3,Dan drank a manhattan but he didn't drink a gin tonic. The,"Dan drank a manhattan but he didn't drink a gin tonic. The bartender said to him, ""That's a manhattan, buddy.","Dan| drank| a| man|hattan| but| he| didn|'t| drink| a| gin| ton|ic|.| The| bartender| said| to| him|,| ""|That|'s| a| man|hattan|,| buddy|.""|

|
",-11.277297|-1.8995023|-9.16956|-1.3919693|-5.4906917|-2.4939682|-1.9679419|-0.34965768|-2.6354709|-2.4759457|-4.2891955|-5.828861|-0.0010310467|-0.8919633|-4.3769717|-2.5637774|-2.3699198|-2.8100336|-0.7856439|-0.52343357|-0.40832165|-2.9794953|-0.25237074|-0.99090314|-1.3063804|-0.027013805|-1.1802827|-4.320438|-0.5610733|-2.31431|-0.07382956
14_gin_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Dan didn't drink a gin tonic but he drank a manhattan. The,"Dan didn't drink a gin tonic but he drank a manhattan. The manhattan was made with rye whiskey, vermouth and bitters.","Dan| didn|'t| drink| a| gin| ton|ic| but| he| drank| a| man|hattan|.| The| man|hattan| was| made| with| rye| whiskey|,| ver|mouth| and| bitters|.| The| bitters| were",-7.400147|-0.29815826|-7.380374|-3.9873192|-9.802629|-4.69783|-0.00042090964|-4.298257|-1.2558732|-3.852502|-1.3698845|-6.989676|-0.17595342|-0.9725023|-3.1283784|-3.2020488|-0.047238346|-0.84800166|-2.7277637|-0.5476952|-2.1284173|-0.7557896|-1.3580619|-2.8559525|-0.0018692943|-1.0176233|-0.30705255|-0.38660035|-2.0643723|-2.4723704|-0.9087952
14_gin_negation_affirmative_ref,negation_affirmative,2,1,GPT-3,Dan didn't drink a gin tonic but he drank a manhattan. The,"Dan didn't drink a gin tonic but he drank a manhattan. The bartender had to hunt around for the ingredients, but he found them and mixed the drink, a little too dry for Dan's taste.","Dan| didn|'t| drink| a| gin| ton|ic| but| he| drank| a| man|hattan|.| The| bartender| had| to| hunt| around| for| the| ingredients|,| but| he| found| them| and| mixed| the| drink|,| a| little| too| dry| for| Dan|'s| taste|.| It| was| a| little| early",-7.400147|-0.29815826|-7.380374|-3.9873192|-9.802629|-4.69783|-0.00042090964|-4.298257|-1.2558732|-3.852502|-1.3698845|-6.989676|-0.17595342|-0.9725023|-3.1283784|-2.9221454|-2.919512|-1.7988626|-4.6790414|-1.3467053|-0.52557784|-0.9436447|-1.2501776|-1.7716688|-1.0442686|-0.9144512|-1.7127941|-0.36893106|-1.3458681|-1.4213082|-1.6227441|-0.21239717|-3.1411414|-3.7107387|-1.9408944|-1.3532988|-3.2354493|-1.327866|-0.2213311|-0.10052837|-0.15939069|-0.5480222|-3.3899558|-0.69430447|-2.1263943|-2.467494|-1.8937595
14_gin_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Dan didn't drink a manhattan but he drank a gin tonic. The,Dan didn't drink a manhattan but he drank a gin tonic. The manhattan looked more like a martini than a manhattan.,Dan| didn|'t| drink| a| man|hattan| but| he| drank| a| gin| ton|ic|.| The| man|hattan| looked| more| like| a| mart|ini| than| a| man|hattan|.| I|'ll| have,-7.3989153|-0.29886377|-7.3826995|-3.9852333|-9.122581|-4.6795597|-3.6993291|-1.1702828|-3.8179092|-1.1892053|-3.7280567|-5.596895|-0.001352282|-0.9443435|-3.4327013|-3.901354|-0.120202534|-4.903713|-3.5033212|-1.3497728|-0.3993512|-1.7680968|-0.006759173|-1.9195122|-0.48497802|-0.4656003|-0.0016672339|-0.7076262|-2.293021|-5.04764|-1.1987959
14_gin_negation_affirmative_ref,negation_affirmative,2,2,GPT-3,Dan didn't drink a manhattan but he drank a gin tonic. The,"Dan didn't drink a manhattan but he drank a gin tonic. The bartender had to hunt around for the gin, which was typical of the way things have been going this trip.","Dan| didn|'t| drink| a| man|hattan| but| he| drank| a| gin| ton|ic|.| The| bartender| had| to| hunt| around| for| the| gin|,| which| was| typical| of| the| way| things| have| been| going| this| trip|.""|

|
",-7.3989153|-0.29886377|-7.3826995|-3.9852333|-9.122581|-4.6795597|-3.6993291|-1.1702828|-3.8179092|-1.1892053|-3.7280567|-5.596895|-0.001352282|-0.9443435|-3.4327013|-2.8575385|-3.0891695|-1.882956|-5.5652986|-1.4570457|-0.552453|-1.2816894|-1.6273153|-1.9350059|-1.9631215|-1.2902564|-10.23297|-1.1473966|-1.3725563|-3.4863484|-1.4888511|-4.561576|-0.7727622|-0.50960165|-3.1178403|-2.2021408|-4.100655|-2.2303605|-0.22016884
14_gin_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Dan drank a gin tonic but I doubt that he drank a manhattan. The,I know that Dan drank a gin tonic but I doubt that he drank a manhattan. The manhattan is more of a drink for women and for old men who are still stuck in the past.,I| know| that| Dan| drank| a| gin| ton|ic| but| I| doubt| that| he| drank| a| man|hattan|.| The| man|hattan| is| more| of| a| drink| for| women| and| for| old| men| who| are| still| stuck| in| the| past|.| Dan| is| a,-4.262491|-2.3902338|-9.494393|-11.45139|-1.5167232|-8.869196|-4.9241886|-0.00044989053|-5.0074015|-0.9182043|-5.909015|-1.2243478|-0.8378557|-1.9617712|-2.125828|-8.003264|-0.27430657|-0.8700658|-3.3672986|-2.2872384|-0.045224845|-0.80243665|-3.65807|-0.9092754|-0.17493397|-2.532543|-0.45704195|-2.4899566|-2.3011413|-2.910074|-3.5218692|-0.6496782|-1.653091|-1.9087303|-4.411984|-3.1303177|-0.09445399|-0.15100974|-1.5859699|-0.3568959|-2.6987839|-1.3255804|-2.0737514
14_gin_know_doubt_ref,know_doubt,2,1,GPT-3,I know that Dan drank a gin tonic but I doubt that he drank a manhattan. The,I know that Dan drank a gin tonic but I doubt that he drank a manhattan. The bartender probably made a mistake.,I| know| that| Dan| drank| a| gin| ton|ic| but| I| doubt| that| he| drank| a| man|hattan|.| The| bartender| probably| made| a| mistake|.| I| think,-4.262491|-2.3902338|-9.494393|-11.45139|-1.5167232|-8.869196|-4.9241886|-0.00044989053|-5.0074015|-0.9182043|-5.909015|-1.2243478|-0.8378557|-1.9617712|-2.125828|-8.003264|-0.27430657|-0.8700658|-3.3672986|-2.6880758|-2.7478082|-1.8307277|-0.6440641|-0.3920034|-0.80869275|-2.4253895|-2.6086383
14_gin_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Dan drank a manhattan but I doubt that he drank a gin tonic. The,I know that Dan drank a manhattan but I doubt that he drank a gin tonic. The bartender had probably made the mistake.,"I| know| that| Dan| drank| a| man|hattan| but| I| doubt| that| he| drank| a| gin| ton|ic|.| The| bartender| had| probably| made| the| mistake|.|
",-4.2620106|-2.3907528|-9.499582|-11.437669|-1.51667|-10.32203|-3.426168|-4.3396063|-0.85065794|-6.227516|-1.3307467|-1.0195192|-2.0689282|-1.9255507|-4.592431|-5.7107162|-0.00052902347|-0.7931869|-3.430789|-2.901016|-3.9602075|-3.5214534|-2.0802374|-1.6238549|-1.8840822|-2.597544|-1.4371203
14_gin_know_doubt_ref,know_doubt,2,2,GPT-3,I know that Dan drank a manhattan but I doubt that he drank a gin tonic. The,"I know that Dan drank a manhattan but I doubt that he drank a gin tonic. The bartender probably asked if he wanted a typical manhattan and Dan said, ""what the heck, I'll try it.","I| know| that| Dan| drank| a| man|hattan| but| I| doubt| that| he| drank| a| gin| ton|ic|.| The| bartender| probably| asked| if| he| wanted| a| typical| man|hattan| and| Dan| said|,| ""|what| the| heck|,| I|'ll| try| it|.""",-4.2620106|-2.3907528|-9.499582|-11.437669|-1.51667|-10.32203|-3.426168|-4.3396063|-0.85065794|-6.227516|-1.3307467|-1.0195192|-2.0689282|-1.9255507|-4.592431|-5.7107162|-0.00052902347|-0.7931869|-3.430789|-2.901016|-2.732638|-3.654194|-2.2301514|-0.2560114|-0.19399755|-0.78739905|-8.84186|-1.9552134|-0.0029819538|-1.2780975|-0.90524673|-0.9274903|-1.6878723|-0.788779|-5.0804996|-1.0392412|-1.8820131|-0.77618223|-1.3945335|-0.40723795|-0.871429|-0.78572744|-0.6764698
14_gin_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Dan drank a gin tonic but I know that he drank a manhattan. The,"I doubt that Dan drank a gin tonic but I know that he drank a manhattan. The manhattan is more than a drink, it's a moment of pleasure.","I| doubt| that| Dan| drank| a| gin| ton|ic| but| I| know| that| he| drank| a| man|hattan|.| The| man|hattan| is| more| than| a| drink|,| it|'s| a| moment| of| pleasure|.| The",-8.07151|-1.919773|-9.297605|-11.9059105|-2.9645128|-8.109602|-5.158128|-0.0002665992|-6.008021|-1.7920609|-3.3064542|-1.1189314|-0.93514794|-2.3741705|-1.6108294|-7.8185797|-0.08121865|-1.0601841|-3.3829973|-1.5796332|-0.019666417|-0.90525204|-5.1643043|-2.6166954|-0.90840113|-1.7281128|-1.186076|-0.11467956|-1.6890817|-0.52687925|-4.53658|-1.5531093|-3.0557358|-0.89501107|-2.6760852
14_gin_doubt_know_ref,doubt_know,2,1,GPT-3,I doubt that Dan drank a gin tonic but I know that he drank a manhattan. The,I doubt that Dan drank a gin tonic but I know that he drank a manhattan. The manhattan is a delicious cocktail that is easy to make and always goes down smooth.,I| doubt| that| Dan| drank| a| gin| ton|ic| but| I| know| that| he| drank| a| man|hattan|.| The| man|hattan| is| a| delicious| cocktail| that| is| easy| to| make| and| always| goes| down| smooth|.| The| original| recipe| for| the| man|hattan,-8.07151|-1.919773|-9.297605|-11.9059105|-2.9645128|-8.109602|-5.158128|-0.0002665992|-6.008021|-1.7920609|-3.3064542|-1.1189314|-0.93514794|-2.3741705|-1.6108294|-7.8185797|-0.08121865|-1.0601841|-3.3829973|-1.5796332|-0.019666417|-0.90525204|-1.1707324|-5.031892|-0.86386395|-1.4463776|-1.52395|-3.3379905|-0.052263375|-0.36208084|-0.9276339|-4.3982472|-3.9734178|-0.3717707|-1.134502|-0.14332125|-2.403702|-3.5632148|-0.7722768|-2.4594984|-0.9836174|-0.15874045|-0.0065503647
14_gin_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Dan drank a manhattan but I know that he drank a gin tonic. The,I doubt that Dan drank a manhattan but I know that he drank a gin tonic. The martinis were more than plenty.,"I| doubt| that| Dan| drank| a| man|hattan| but| I| know| that| he| drank| a| gin| ton|ic|.| The| mart|inis| were| more| than| plenty|.|
",-8.071528|-1.9219644|-9.320516|-11.908489|-2.9611402|-8.046795|-4.5335803|-5.175005|-1.5997407|-3.3425994|-1.3019689|-0.87628376|-2.1613667|-1.6184795|-4.4845104|-5.828902|-0.00068313396|-0.94030523|-3.7019732|-4.9988794|-1.1593109|-1.310623|-5.266317|-3.3577216|-6.9426737|-1.246771|-1.7217716
14_gin_doubt_know_ref,doubt_know,2,2,GPT-3,I doubt that Dan drank a manhattan but I know that he drank a gin tonic. The,I doubt that Dan drank a manhattan but I know that he drank a gin tonic. The bartender told me he'd just come from a bar where the guy running the show drinks bourbon and ginger ale.,I| doubt| that| Dan| drank| a| man|hattan| but| I| know| that| he| drank| a| gin| ton|ic|.| The| bartender| told| me| he|'d| just| come| from| a| bar| where| the| guy| running| the| show| drinks| bourbon| and| ginger| ale|.| That|'s,-8.071528|-1.9219644|-9.320516|-11.908489|-2.9611402|-8.046795|-4.5335803|-5.175005|-1.5997407|-3.3425994|-1.3019689|-0.87628376|-2.1613667|-1.6184795|-4.4845104|-5.828902|-0.00068313396|-0.94030523|-3.7019732|-2.9804163|-3.684046|-0.3714159|-2.334538|-4.205078|-3.1914515|-2.3460631|-0.605104|-1.2648965|-3.6295204|-1.9527402|-2.410671|-3.7566059|-6.415764|-0.60932374|-2.6349318|-5.8763967|-4.4851646|-1.1978353|-1.8268771|-0.5045711|-0.5498532|-3.2421565|-0.86241126
14_gin_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Dan drank a gin tonic but he wanted to drink a manhattan. The,"Dan drank a gin tonic but he wanted to drink a manhattan. The manhattan was more sophisticated, he thought, and it was the only cocktail that you could drink in a bar and order again.","Dan| drank| a| gin| ton|ic| but| he| wanted| to| drink| a| man|hattan|.| The| man|hattan| was| more| sophisticated|,| he| thought|,| and| it| was| the| only| cocktail| that| you| could| drink| in| a| bar| and| order| again|.| The| gin| and| ton|ic| was",-11.275206|-1.9028199|-7.7550163|-5.6888404|-0.00026218753|-5.9419904|-3.1710432|-4.6606326|-1.3505454|-2.159736|-2.1215456|-6.625053|-0.36063004|-0.70689386|-2.9876041|-2.768687|-0.047037594|-0.7862622|-3.8127406|-2.846435|-1.266198|-1.8295932|-1.0608549|-0.79058844|-0.9796855|-1.7918129|-1.4816144|-2.0403302|-2.9726954|-0.80430585|-1.8906274|-4.8330054|-0.73331344|-1.2952073|-2.1083996|-0.73696077|-1.5195844|-1.4831733|-3.5793717|-2.445141|-1.6262313|-2.3565483|-1.682818|-0.9579046|-0.4223441|-0.060193|-0.70855993
14_gin_affirmative_modal_ref,affirmative_modal,2,1,GPT-3,Dan drank a gin tonic but he wanted to drink a manhattan. The,"Dan drank a gin tonic but he wanted to drink a manhattan. The bartender had to hunt around for the ingredients, but he found them and mixed the drink, a little too dry for Dan’s taste.","Dan| drank| a| gin| ton|ic| but| he| wanted| to| drink| a| man|hattan|.| The| bartender| had| to| hunt| around| for| the| ingredients|,| but| he| found| them| and| mixed| the| drink|,| a| little| too| dry| for| Dan|bytes:\xe2\x80|bytes:\x99|s| taste|.|
|
|bytes:\xe2\x80|bytes:\x9c|Don|bytes:\xe2\x80|bytes:\x99|t| you| have| ver",-11.275206|-1.9028199|-7.7550163|-5.6888404|-0.00026218753|-5.9419904|-3.1710432|-4.6606326|-1.3505454|-2.159736|-2.1215456|-6.625053|-0.36063004|-0.70689386|-2.9876041|-2.6008859|-2.795415|-2.521339|-4.7873483|-1.4966873|-0.6244598|-0.9072696|-0.9274961|-1.9374602|-1.2914277|-0.87991136|-2.0609858|-0.34253544|-1.1785927|-1.7289338|-1.7743013|-0.18529323|-2.89502|-3.5007427|-2.0417273|-1.3092691|-3.0000317|-1.6765032|-0.08200641|-1.1736808|-0.00090235675|-0.00044464157|-0.13487427|-0.45966676|-1.5540568|-9.258174e-05|-1.1568768|-0.06367935|-4.868083|-0.011351362|-0.00019392508|-0.0019948257|-1.4424679|-1.3704393|-2.7756147
14_gin_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Dan drank a manhattan but he wanted to drink a gin tonic. The,"Dan drank a manhattan but he wanted to drink a gin tonic. The manhattan was too big, too strong, too rich.","Dan| drank| a| man|hattan| but| he| wanted| to| drink| a| gin| ton|ic|.| The| man|hattan| was| too| big|,| too| strong|,| too| rich|.| He| wanted| to| drink",-11.275206|-1.9028195|-9.156404|-1.3996902|-5.4910493|-2.4926975|-4.427924|-1.4664079|-2.1340528|-1.261168|-3.6886275|-5.5251613|-0.00091744936|-0.80785227|-3.167032|-2.2226207|-0.08403015|-0.7580504|-2.5040781|-4.0631337|-2.2246754|-1.324904|-1.408704|-0.86413044|-0.6792836|-3.4079802|-0.6956575|-1.1375817|-1.7814579|-1.0130774|-0.64745754
14_gin_affirmative_modal_ref,affirmative_modal,2,2,GPT-3,Dan drank a manhattan but he wanted to drink a gin tonic. The,"Dan drank a manhattan but he wanted to drink a gin tonic. The bartender said, ""We don't have gin.","Dan| drank| a| man|hattan| but| he| wanted| to| drink| a| gin| ton|ic|.| The| bartender| said|,| ""|We| don|'t| have| gin|.""|
|
|Dan| said|,| """,-11.275206|-1.9028195|-9.156404|-1.3996902|-5.4910493|-2.4926975|-4.427924|-1.4664079|-2.1340528|-1.261168|-3.6886275|-5.5251613|-0.00091744936|-0.80785227|-3.167032|-1.9431827|-1.7296739|-1.1521987|-0.85122424|-2.1504784|-0.5578517|-0.01091963|-0.5436018|-1.0523968|-0.7304175|-1.1951479|-0.0027055542|-0.7000539|-0.4615985|-0.054586586|-0.009614423
