id,sentence,type,expected,order,tokens,log_probs
15_bone_modal_affirmative_nonref,David wanted to discover an old jar on his archaeological expedition but he discovered a bone. The bone in the museum was discovered by someone else.,modal_affirmative,1,1,David|##wanted|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-10.974322|-8.520063|-13.83856|-8.0585165|-7.1621943|-8.161546|-10.6561775|-10.919522|-9.643259|-8.4972315|-8.970606|-9.650965|-11.221768|-8.74139|-6.803027|-10.3810215|-10.913432|-7.96737|-7.5961404|-8.61116|-6.3509583|-8.366902|-9.973342|-9.562431|-9.116143|-8.768887|-10.013903|-11.529329
15_bone_modal_affirmative_nonref,David wanted to discover an old jar on his archaeological expedition but he discovered a bone. The jar in the museum was discovered by someone else.,modal_affirmative,0,1,David|##wanted|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-10.974322|-8.520063|-13.83856|-8.0585165|-7.1621943|-8.161546|-10.6561775|-10.919522|-9.643259|-8.4972315|-8.970606|-9.650965|-11.221768|-8.74139|-6.803027|-10.3810215|-10.913432|-8.632769|-8.198286|-8.620987|-7.5759373|-8.534048|-9.959626|-9.519183|-9.115381|-9.298796|-9.983894|-11.55458
15_bone_modal_affirmative_ref,"David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The bone was at least 3,000 years old.",modal_affirmative,1,2,"David|##wanted|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-10.974322|-8.520063|-13.83856|-9.426661|-6.0719194|-10.228386|-9.926774|-9.392409|-7.9801297|-9.054743|-9.8131275|-10.8777485|-6.4192863|-7.331192|-9.017152|-10.699848|-10.967891|-8.790848|-8.498487|-8.791042|-13.267635|-10.359169|-13.140931|-13.275748|-11.879641|-12.177789|-10.18323|-11.6376915
15_bone_modal_affirmative_ref,"David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The jar was at least 3,000 years old.",modal_affirmative,0,2,"David|##wanted|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-10.974322|-8.520063|-13.83856|-9.426661|-6.0719194|-10.228386|-9.926774|-9.392409|-7.9801297|-9.054743|-9.8131275|-10.8777485|-6.4192863|-7.331192|-9.017152|-10.699848|-10.967891|-8.929308|-9.293428|-8.7204685|-13.445608|-10.799138|-13.051653|-13.732506|-11.874126|-11.951148|-10.286363|-11.772488
15_bone_modal_affirmative_nonref,David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The jar in the museum was discovered by someone else.,modal_affirmative,1,2,David|##wanted|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-10.974322|-8.520063|-13.83856|-9.426661|-6.0719194|-10.228386|-9.926774|-9.392409|-7.9801297|-9.054743|-9.8131275|-10.8777485|-6.4192863|-7.331192|-9.017152|-10.699848|-10.967891|-8.929308|-7.1543684|-8.573581|-6.9560547|-8.510292|-10.01339|-9.382769|-9.233526|-9.203179|-10.0647135|-11.625725
15_bone_modal_affirmative_nonref,David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The bone in the museum was discovered by someone else.,modal_affirmative,0,2,David|##wanted|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-10.974322|-8.520063|-13.83856|-9.426661|-6.0719194|-10.228386|-9.926774|-9.392409|-7.9801297|-9.054743|-9.8131275|-10.8777485|-6.4192863|-7.331192|-9.017152|-10.699848|-10.967891|-8.790848|-9.06362|-10.172975|-6.474297|-8.250731|-10.215715|-9.36525|-9.246501|-8.80652|-9.932869|-11.535414
15_bone_managed_failed_ref,"David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The bone was at least 3,000 years old.",managed_failed,1,1,"David|##managed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##a|##bone|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-12.445208|-8.530605|-14.232126|-7.669616|-6.499265|-8.960412|-10.497325|-10.897238|-9.420671|-8.709365|-9.334084|-12.440829|-9.273263|-14.867346|-9.910387|-5.783999|-10.541986|-10.097564|-7.417474|-8.654463|-9.14213|-12.772707|-10.120252|-13.283603|-13.02166|-11.457233|-12.570113|-10.299705|-11.574797
15_bone_managed_failed_ref,"David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The jar was at least 3,000 years old.",managed_failed,0,1,"David|##managed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##a|##bone|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-12.445208|-8.530605|-14.232126|-7.669616|-6.499265|-8.960412|-10.497325|-10.897238|-9.420671|-8.709365|-9.334084|-12.440829|-9.273263|-14.867346|-9.910387|-5.783999|-10.541986|-10.097564|-9.087834|-8.777613|-8.909919|-12.707932|-10.591458|-13.356276|-13.515979|-11.696349|-12.194767|-10.26075|-11.655912
15_bone_managed_failed_nonref,David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The jar in the museum was discovered by someone else.,managed_failed,1,1,David|##managed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##a|##bone|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-12.445208|-8.530605|-14.232126|-7.669616|-6.499265|-8.960412|-10.497325|-10.897238|-9.420671|-8.709365|-9.334084|-12.440829|-9.273263|-14.867346|-9.910387|-5.783999|-10.541986|-10.097564|-9.087834|-8.6588955|-8.860195|-7.5194073|-8.574978|-10.120443|-9.915892|-9.323644|-9.55151|-10.087168|-11.537962
15_bone_managed_failed_nonref,David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The bone in the museum was discovered by someone else.,managed_failed,0,1,David|##managed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-12.445208|-8.530605|-14.232126|-7.669616|-6.499265|-8.960412|-10.497325|-10.897238|-9.420671|-8.709365|-9.334084|-12.440829|-9.273263|-14.867346|-9.910387|-5.783999|-10.541986|-10.097564|-7.417474|-8.874769|-8.840541|-6.3924875|-8.341338|-10.185415|-9.912095|-9.21972|-9.188469|-10.115291|-11.463149
15_bone_managed_failed_ref,"David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The jar was at least 3,000 years old.",managed_failed,1,2,"David|##managed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##an|##old|##jar|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-12.445208|-8.530605|-14.232126|-9.078226|-5.0702033|-9.906004|-10.196604|-9.408325|-7.6130795|-9.182034|-12.473965|-9.484827|-14.268422|-7.667782|-8.651694|-9.602373|-10.53608|-10.274861|-9.0804|-8.821855|-9.040002|-12.863689|-10.6694355|-13.235032|-14.041346|-11.725193|-12.363979|-10.273123|-11.682321
15_bone_managed_failed_ref,"David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The bone was at least 3,000 years old.",managed_failed,0,2,"David|##managed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##an|##old|##jar|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-12.445208|-8.530605|-14.232126|-9.078226|-5.0702033|-9.906004|-10.196604|-9.408325|-7.6130795|-9.182034|-12.473965|-9.484827|-14.268422|-7.667782|-8.651694|-9.602373|-10.53608|-10.274861|-8.067077|-8.655382|-8.849974|-12.794984|-10.5653515|-13.344865|-13.636277|-11.618496|-12.480992|-10.24787|-11.616299
15_bone_managed_failed_nonref,David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The bone in the museum was discovered by someone else.,managed_failed,1,2,David|##managed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##an|##old|##jar|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-12.445208|-8.530605|-14.232126|-9.078226|-5.0702033|-9.906004|-10.196604|-9.408325|-7.6130795|-9.182034|-12.473965|-9.484827|-14.268422|-7.667782|-8.651694|-9.602373|-10.53608|-10.274861|-8.067077|-8.748518|-8.748485|-6.340341|-8.446877|-10.079153|-9.699778|-9.290329|-9.208708|-10.114663|-11.503983
15_bone_managed_failed_nonref,David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The jar in the museum was discovered by someone else.,managed_failed,0,2,David|##managed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##an|##old|##jar|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-12.445208|-8.530605|-14.232126|-9.078226|-5.0702033|-9.906004|-10.196604|-9.408325|-7.6130795|-9.182034|-12.473965|-9.484827|-14.268422|-7.667782|-8.651694|-9.602373|-10.53608|-10.274861|-9.0804|-8.604036|-8.839604|-6.942498|-8.473352|-10.075716|-9.733431|-9.197896|-9.431274|-10.127932|-11.545511
15_bone_failed_managed_ref,"David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The jar was at least 3,000 years old.",failed_managed,1,1,"David|##failed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##a|##bone|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-9.819946|-9.613951|-13.916561|-7.4220533|-7.664751|-9.15753|-10.503712|-10.675812|-9.367198|-9.161651|-9.345329|-12.6225815|-9.267366|-14.009374|-8.704646|-5.7676315|-10.608241|-10.612768|-9.471032|-8.748675|-8.813503|-12.869323|-11.0106|-13.464746|-13.765639|-11.948357|-12.377187|-10.212813|-11.730907
15_bone_failed_managed_ref,"David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The bone was at least 3,000 years old.",failed_managed,0,1,"David|##failed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##a|##bone|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-9.819946|-9.613951|-13.916561|-7.4220533|-7.664751|-9.15753|-10.503712|-10.675812|-9.367198|-9.161651|-9.345329|-12.6225815|-9.267366|-14.009374|-8.704646|-5.7676315|-10.608241|-10.612768|-8.619394|-8.515818|-8.687922|-12.964503|-10.725063|-13.432543|-13.22971|-11.822424|-12.740009|-10.2216835|-11.692985
15_bone_failed_managed_nonref,David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The bone in the museum was discovered by someone else.,failed_managed,1,1,David|##failed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-9.819946|-9.613951|-13.916561|-7.4220533|-7.664751|-9.15753|-10.503712|-10.675812|-9.367198|-9.161651|-9.345329|-12.6225815|-9.267366|-14.009374|-8.704646|-5.7676315|-10.608241|-10.612768|-8.619394|-7.4966173|-8.71005|-6.23666|-8.332|-10.356243|-9.619972|-9.414539|-9.191283|-10.0355425|-11.563814
15_bone_failed_managed_nonref,David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The jar in the museum was discovered by someone else.,failed_managed,0,1,David|##failed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##a|##bone|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-9.819946|-9.613951|-13.916561|-7.4220533|-7.664751|-9.15753|-10.503712|-10.675812|-9.367198|-9.161651|-9.345329|-12.6225815|-9.267366|-14.009374|-8.704646|-5.7676315|-10.608241|-10.612768|-9.471032|-8.774614|-8.87559|-7.466325|-8.470125|-10.1574955|-9.663111|-9.457004|-9.551843|-10.084929|-11.600626
15_bone_failed_managed_ref,"David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The bone was at least 3,000 years old.",failed_managed,1,2,"David|##failed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##an|##old|##jar|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-9.819946|-9.613951|-13.916561|-9.315298|-5.1384625|-9.795195|-10.08313|-9.21003|-8.164261|-9.377366|-12.746715|-9.314099|-13.846229|-6.517582|-7.8010044|-9.052731|-10.870498|-10.445515|-8.976719|-8.460932|-8.798022|-13.05848|-10.531257|-13.286683|-13.716791|-11.930717|-12.51098|-10.239592|-11.65371
15_bone_failed_managed_ref,"David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The jar was at least 3,000 years old.",failed_managed,0,2,"David|##failed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##an|##old|##jar|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-12.429512|-9.819946|-9.613951|-13.916561|-9.315298|-5.1384625|-9.795195|-10.08313|-9.21003|-8.164261|-9.377366|-12.746715|-9.314099|-13.846229|-6.517582|-7.8010044|-9.052731|-10.870498|-10.445515|-9.757405|-8.976883|-8.6714325|-13.086512|-10.960979|-13.257809|-14.1854315|-12.040346|-12.347778|-10.348176|-11.782146
15_bone_failed_managed_nonref,David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The jar in the museum was discovered by someone else.,failed_managed,1,2,David|##failed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##an|##old|##jar|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-9.819946|-9.613951|-13.916561|-9.315298|-5.1384625|-9.795195|-10.08313|-9.21003|-8.164261|-9.377366|-12.746715|-9.314099|-13.846229|-6.517582|-7.8010044|-9.052731|-10.870498|-10.445515|-9.757405|-7.3647633|-8.668356|-6.9441524|-8.423714|-10.100335|-9.505617|-9.583706|-9.386076|-10.181789|-11.640569
15_bone_failed_managed_nonref,David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The bone in the museum was discovered by someone else.,failed_managed,0,2,David|##failed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##an|##old|##jar|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-12.429512|-9.819946|-9.613951|-13.916561|-9.315298|-5.1384625|-9.795195|-10.08313|-9.21003|-8.164261|-9.377366|-12.746715|-9.314099|-13.846229|-6.517582|-7.8010044|-9.052731|-10.870498|-10.445515|-8.976719|-9.309719|-10.170853|-6.089561|-8.28846|-10.284537|-9.471504|-9.634829|-9.132531|-10.054197|-11.558943
16_house_affirmative_negation_ref,Lisa built a house but she didn't build a shed. The house has a flat roof. ,affirmative_negation,1,1,Lisa|##built|##a|##house|##but|##she|##didn|'t|##build|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-16.282978|-11.143032|-13.171878|-9.562731|-10.028219|-10.360193|-10.828768|-9.083025|-8.948431|-8.413786|-9.096256|-7.7350135|-10.685415|-11.612654
16_house_affirmative_negation_ref,Lisa built a house but she didn't build a shed. The shed has a flat roof.,affirmative_negation,0,1,Lisa|##built|##a|##house|##but|##she|##didn|'t|##build|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-16.282978|-11.143032|-13.171878|-9.562731|-10.028219|-10.360193|-10.828768|-7.8880014|-8.86549|-8.395858|-7.830304|-8.073196|-10.452065|-11.561924
16_house_affirmative_negation_nonref,Lisa built a house but she didn't build a shed. The shed that she designed would not have fit on her lot.,affirmative_negation,1,1,Lisa|##built|##a|##house|##but|##she|##didn|'t|##build|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-16.282978|-11.143032|-13.171878|-9.562731|-10.028219|-10.360193|-10.828768|-7.8880014|-7.7932577|-10.170706|-9.793329|-9.8566065|-7.464166|-8.738102|-10.204582|-10.612288|-9.869261|-10.410276|-10.729172|-11.573307
16_house_affirmative_negation_nonref,Lisa built a house but she didn't build a shed. The house that she designed would not have fit on her lot.,affirmative_negation,0,1,Lisa|##built|##a|##house|##but|##she|##didn|'t|##build|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-16.282978|-11.143032|-13.171878|-9.562731|-10.028219|-10.360193|-10.828768|-9.083025|-7.8843536|-10.283138|-9.82071|-9.978248|-7.527357|-8.493546|-9.78656|-10.786734|-9.772698|-10.513673|-10.777679|-11.597641
16_house_affirmative_negation_ref,Lisa built a shed but she didn't build a house. The shed has a flat roof.,affirmative_negation,1,2,Lisa|##built|##a|##shed|##but|##she|##didn|'t|##build|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-16.092709|-11.880478|-12.410198|-8.87302|-10.680691|-10.381349|-10.538652|-8.532301|-8.949368|-8.357809|-8.474435|-7.6182585|-10.498724|-11.62985
16_house_affirmative_negation_ref,Lisa built a shed but she didn't build a house. The house has a flat roof. ,affirmative_negation,0,2,Lisa|##built|##a|##shed|##but|##she|##didn|'t|##build|##a|##house|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-16.092709|-11.880478|-12.410198|-8.87302|-10.680691|-10.381349|-10.538652|-8.700716|-8.959144|-8.415516|-9.323603|-7.747551|-10.503174|-11.505102
16_house_affirmative_negation_nonref,Lisa built a shed but she didn't build a house. The house that she designed would not have fit on her lot.,affirmative_negation,1,2,Lisa|##built|##a|##shed|##but|##she|##didn|'t|##build|##a|##house|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-16.092709|-11.880478|-12.410198|-8.87302|-10.680691|-10.381349|-10.538652|-8.700716|-7.9251003|-10.253798|-10.058478|-10.016205|-7.388773|-8.3913|-9.809852|-10.594938|-9.567619|-10.580798|-10.72114|-11.533838
16_house_affirmative_negation_nonref,Lisa built a shed but she didn't build a house. The shed that she designed would not have fit on her lot.,affirmative_negation,0,2,Lisa|##built|##a|##shed|##but|##she|##didn|'t|##build|##a|##house|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-16.092709|-11.880478|-12.410198|-8.87302|-10.680691|-10.381349|-10.538652|-8.532301|-8.058927|-10.1845875|-9.776833|-9.843219|-7.756155|-8.421474|-10.055817|-10.523897|-9.582979|-10.270084|-10.762674|-11.606034
16_house_negation_affirmative_ref,Lisa didn't build a house but she built a shed. The shed has a flat roof.,negation_affirmative,1,1,Lisa|##didn|'t|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-10.272442|-8.951376|-9.079725|-11.372689|-9.935808|-9.138591|-10.444257|-10.958042|-7.8359857|-8.6567545|-8.500812|-8.01342|-8.618739|-10.910989|-11.845856
16_house_negation_affirmative_ref,Lisa didn't build a house but she built a shed. The house has a flat roof. ,negation_affirmative,0,1,Lisa|##didn|'t|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-10.272442|-8.951376|-9.079725|-11.372689|-9.935808|-9.138591|-10.444257|-10.958042|-8.447412|-8.88733|-8.438218|-8.94364|-8.270553|-11.014417|-11.732542
16_house_negation_affirmative_nonref,Lisa didn't build a house but she built a shed. The house that she designed would not have fit on her lot.,negation_affirmative,1,1,Lisa|##didn|'t|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-10.272442|-8.951376|-9.079725|-11.372689|-9.935808|-9.138591|-10.444257|-10.958042|-8.447412|-7.678294|-9.439598|-9.806034|-9.850519|-7.3451986|-8.569351|-9.841325|-10.736164|-9.7491865|-10.672104|-11.328279|-11.696121
16_house_negation_affirmative_nonref,Lisa didn't build a house but she built a shed. The shed that she designed would not have fit on her lot.,negation_affirmative,0,1,Lisa|##didn|'t|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-10.272442|-8.951376|-9.079725|-11.372689|-9.935808|-9.138591|-10.444257|-10.958042|-7.8359857|-7.839404|-9.131653|-9.410209|-9.777798|-7.7455726|-8.897391|-10.209358|-10.566304|-9.644056|-10.421995|-11.421965|-11.765959
16_house_negation_affirmative_ref,Lisa didn't build a shed but she built a house. The house has a flat roof. ,negation_affirmative,1,2,Lisa|##didn|'t|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-9.954573|-9.371611|-9.42728|-11.027578|-8.648222|-9.74093|-10.467653|-10.628538|-9.718644|-8.710502|-8.506973|-9.254822|-8.176031|-11.038684|-11.79701
16_house_negation_affirmative_ref,Lisa didn't build a shed but she built a house. The shed has a flat roof.,negation_affirmative,0,2,Lisa|##didn|'t|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-9.954573|-9.371611|-9.42728|-11.027578|-8.648222|-9.74093|-10.467653|-10.628538|-7.6453667|-8.734762|-8.373954|-8.280241|-7.9831815|-11.003188|-11.803902
16_house_negation_affirmative_nonref,Lisa didn't build a shed but she built a house. The shed that she designed would not have fit on her lot.,negation_affirmative,1,2,Lisa|##didn|'t|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-9.954573|-9.371611|-9.42728|-11.027578|-8.648222|-9.74093|-10.467653|-10.628538|-7.6453667|-7.820886|-9.824506|-9.388312|-9.868714|-7.619551|-8.753288|-10.241858|-10.670411|-9.523764|-10.519558|-11.464144|-11.752115
16_house_negation_affirmative_nonref,Lisa didn't build a shed but she built a house. The house that she designed would not have fit on her lot.,negation_affirmative,0,2,Lisa|##didn|'t|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-16.135122|-11.819743|-12.633967|-9.559906|-9.954573|-9.371611|-9.42728|-11.027578|-8.648222|-9.74093|-10.467653|-10.628538|-9.718644|-7.913648|-9.295647|-9.270756|-9.85805|-7.383086|-8.903664|-9.877057|-10.77938|-9.52473|-10.37454|-11.501017|-11.7507
16_house_know_doubt_ref,I know that Lisa built a house but I doubt that she built a shed. The house has a flat roof. ,know_doubt,1,1,I|##know|##that|##Lisa|##built|##a|##house|##but|##I|##doubt|##that|##she|##built|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.832486|-8.855328|-9.9166355|-14.034771|-4.8951607|-9.783697|-11.132643|-8.954872|-8.34538|-9.683771|-10.524854|-8.216914|-8.905521|-8.250941|-8.679207|-7.5576544|-10.341875|-11.585267
16_house_know_doubt_ref,I know that Lisa built a house but I doubt that she built a shed. The shed has a flat roof.,know_doubt,0,1,I|##know|##that|##Lisa|##built|##a|##house|##but|##I|##doubt|##that|##she|##built|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.832486|-8.855328|-9.9166355|-14.034771|-4.8951607|-9.783697|-11.132643|-8.954872|-8.34538|-9.683771|-10.524854|-7.874647|-8.907526|-8.196749|-7.211603|-7.74764|-9.984427|-11.546019
16_house_know_doubt_nonref,I know that Lisa built a house but I doubt that she built a shed. The shed that she designed would not have fit on her lot.,know_doubt,1,1,I|##know|##that|##Lisa|##built|##a|##house|##but|##I|##doubt|##that|##she|##built|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.832486|-8.855328|-9.9166355|-14.034771|-4.8951607|-9.783697|-11.132643|-8.954872|-8.34538|-9.683771|-10.524853|-7.8746476|-7.364906|-9.690296|-10.499194|-9.042231|-7.541745|-8.189369|-10.108698|-9.867027|-10.324179|-9.890138|-10.0169935|-11.511597
16_house_know_doubt_nonref,I know that Lisa built a house but I doubt that she built a shed. The house that she designed would not have fit on her lot.,know_doubt,0,1,I|##know|##that|##Lisa|##built|##a|##house|##but|##I|##doubt|##that|##she|##built|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.832486|-8.855328|-9.9166355|-14.034771|-4.8951607|-9.783697|-11.132643|-8.954872|-8.34538|-9.683771|-10.524853|-8.216915|-7.6487045|-9.906738|-10.416204|-9.316513|-7.550994|-8.05303|-9.831894|-10.148413|-10.272993|-9.936095|-10.091364|-11.528475
16_house_know_doubt_ref,I know that Lisa built a shed but I doubt that she built a house. The shed has a flat roof.,know_doubt,1,2,I|##know|##that|##Lisa|##built|##a|##shed|##but|##I|##doubt|##that|##she|##built|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.407913|-8.692456|-10.038236|-14.338264|-4.955656|-9.959433|-10.98137|-8.086163|-9.320048|-9.801821|-10.4300165|-8.74902|-8.980163|-8.141887|-7.7906327|-7.3787003|-10.273863|-11.608445
