id,sentence,type,expected,order,tokens,log_probs,continuation_log_prob,critical_token_idx
14_gin_managed_failed_ref,Dan managed to mix a manhattan but failed to mix a gin tonic. The gin tonic was very strong.,managed_failed,0,2,Dan|##managed|##to|##mix|##a|##man|hattan|##but|##failed|##to|##mix|##a|##gin|##ton|ic|.|##The|##gin|##ton|ic|##was|##very|##strong|.|<|endoftext|>,-10.06871|-11.423286|-8.734291|-10.187721|-9.653885|-9.776001|-10.898865|-9.934296|-10.638796|-9.05825|-10.5784|-7.37278|-4.0431976|-7.6259766|-13.691429|-9.170792|-10.029686|-5.9064255|-18.393372|-13.233742|-9.005058|-5.16481|-9.774448|-9.506149|-11.736145,-90.1844825,15
14_gin_managed_failed_nonref,Dan managed to mix a manhattan but failed to mix a gin tonic. The gin tonic would have required additional ingredients.,managed_failed,1,2,Dan|##managed|##to|##mix|##a|##man|hattan|##but|##failed|##to|##mix|##a|##gin|##ton|ic|.|##The|##gin|##ton|ic|##would|##have|##required|##additional|##ingredients|.|<|endoftext|>,-10.06871|-11.423286|-8.734291|-10.187721|-9.653885|-9.776001|-10.898865|-9.934296|-10.638796|-9.05825|-10.5784|-7.37278|-4.0431976|-7.6259766|-13.691429|-9.170792|-10.029686|-5.9064255|-18.393372|-13.233742|-10.593155|-8.756248|-13.110115|-8.026985|-11.202652|-9.6010895|-11.624001,-118.024262,15
14_gin_managed_failed_nonref,Dan managed to mix a manhattan but failed to mix a gin tonic. The manhattan would have required additional ingredients.,managed_failed,0,2,Dan|##managed|##to|##mix|##a|##man|hattan|##but|##failed|##to|##mix|##a|##gin|##ton|ic|.|##The|##man|hattan|##would|##have|##required|##additional|##ingredients|.|<|endoftext|>,-10.06871|-11.423286|-8.734291|-10.187721|-9.653885|-9.776001|-10.898865|-9.934296|-10.638796|-9.05825|-10.5784|-7.37278|-4.0431976|-7.6259766|-13.691429|-9.170792|-10.029686|-10.384647|-15.199371|-10.515327|-8.390778|-13.038216|-7.9987564|-10.853111|-9.636803|-11.652191,-105.2174874,15
14_gin_failed_managed_ref,Dan failed to mix a gin tonic but managed to mix a manhattan. The manhattan was very strong.,failed_managed,1,1,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|##but|##managed|##to|##mix|##a|##man|hattan|.|##The|##man|hattan|##was|##very|##strong|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-5.4359894|-10.47962|-13.970612|-8.960121|-11.992149|-8.69297|-10.279892|-8.188591|-10.28706|-10.385582|-9.02549|-10.165672|-11.589714|-15.513374|-9.340111|-4.9390335|-9.798679|-9.520187|-11.753632,-79.89226049999999,15
14_gin_failed_managed_ref,Dan failed to mix a gin tonic but managed to mix a manhattan. The gin tonic was very strong.,failed_managed,0,1,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|##but|##managed|##to|##mix|##a|##man|hattan|.|##The|##gin|##ton|ic|##was|##very|##strong|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-5.4359894|-10.47962|-13.970612|-8.960121|-11.992149|-8.69297|-10.279892|-8.188591|-10.28706|-10.385582|-9.02549|-10.16568|-5.6667213|-17.908417|-13.539406|-8.935951|-5.1323853|-9.633602|-9.57209|-11.746613,-89.57974259999999,15
14_gin_failed_managed_nonref,Dan failed to mix a gin tonic but managed to mix a manhattan. The gin tonic would have required additional ingredients.,failed_managed,1,1,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|##but|##managed|##to|##mix|##a|##man|hattan|.|##The|##gin|##ton|ic|##would|##have|##required|##additional|##ingredients|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-5.4359894|-10.47962|-13.970612|-8.960121|-11.992149|-8.69297|-10.279892|-8.188591|-10.28706|-10.385582|-9.02549|-10.16568|-5.6667213|-17.908417|-13.539406|-10.368904|-8.656319|-12.833458|-7.67041|-11.523209|-9.609123|-11.638016,-116.96713729999999,15
14_gin_failed_managed_nonref,Dan failed to mix a gin tonic but managed to mix a manhattan. The manhattan would have required additional ingredients.,failed_managed,0,1,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|##but|##managed|##to|##mix|##a|##man|hattan|.|##The|##man|hattan|##would|##have|##required|##additional|##ingredients|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-5.4359894|-10.47962|-13.970612|-8.960121|-11.992149|-8.69297|-10.279892|-8.188591|-10.28706|-10.385582|-9.02549|-10.16568|-11.589729|-15.513367|-10.648094|-8.537338|-12.896393|-7.735924|-11.317032|-9.524384|-11.638512,-106.953431,15
14_gin_failed_managed_ref,Dan failed to mix a manhattan but managed to mix a gin tonic. The gin tonic was very strong.,failed_managed,1,2,Dan|##failed|##to|##mix|##a|##man|hattan|##but|##managed|##to|##mix|##a|##gin|##ton|ic|.|##The|##gin|##ton|ic|##was|##very|##strong|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-10.654766|-10.693077|-8.884804|-12.013672|-8.710808|-9.735405|-7.387718|-4.33416|-8.763672|-13.32576|-9.071686|-10.041115|-6.1607437|-19.4469|-13.153229|-8.837608|-5.073181|-9.561947|-9.504356|-11.71875,-90.85076570000001,15
14_gin_failed_managed_ref,Dan failed to mix a manhattan but managed to mix a gin tonic. The manhattan was very strong.,failed_managed,0,2,Dan|##failed|##to|##mix|##a|##man|hattan|##but|##managed|##to|##mix|##a|##gin|##ton|ic|.|##The|##man|hattan|##was|##very|##strong|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-10.654766|-10.693077|-8.884804|-12.013672|-8.710808|-9.735405|-7.387718|-4.33416|-8.763672|-13.32576|-9.071686|-10.041115|-10.800186|-15.194588|-9.254768|-5.0740585|-9.702217|-9.505966|-11.741219,-78.6445845,15
14_gin_failed_managed_nonref,Dan failed to mix a manhattan but managed to mix a gin tonic. The manhattan would have required additional ingredients.,failed_managed,1,2,Dan|##failed|##to|##mix|##a|##man|hattan|##but|##managed|##to|##mix|##a|##gin|##ton|ic|.|##The|##man|hattan|##would|##have|##required|##additional|##ingredients|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-10.654766|-10.693077|-8.884804|-12.013672|-8.710808|-9.735405|-7.387718|-4.33416|-8.763672|-13.32576|-9.071686|-10.041115|-10.800184|-15.19458|-10.616127|-8.376625|-12.820183|-8.022224|-11.136047|-9.474228|-11.623779,-105.552999,15
14_gin_failed_managed_nonref,Dan failed to mix a manhattan but managed to mix a gin tonic. The gin tonic would have required additional ingredients.,failed_managed,0,2,Dan|##failed|##to|##mix|##a|##man|hattan|##but|##managed|##to|##mix|##a|##gin|##ton|ic|.|##The|##gin|##ton|ic|##would|##have|##required|##additional|##ingredients|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-10.654766|-10.693077|-8.884804|-12.013672|-8.710808|-9.735405|-7.387718|-4.33416|-8.763672|-13.32576|-9.071686|-10.041115|-6.1607437|-19.4469|-13.153229|-10.661995|-8.710007|-12.744087|-8.006561|-11.495544|-9.511803|-11.607361,-119.0036707,15
15_bone_affirmative_negation_ref,"David discovered an old jar on his archaeological expedition but he didn't discover a bone. The bone was at least 3,000 years old.",affirmative_negation,1,1,"David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##a|##bone|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-11.548534|-7.4335327|-6.3489227|-8.066536|-9.941996|-10.052307|-7.7252884|-11.049515|-9.353752|-10.198181|-19.364563|-14.197754|-13.402214|-10.286293|-6.126404|-9.711571|-10.272217|-7.855011|-8.919182|-9.035883|-13.773087|-8.283079|-11.701603|-12.799126|-11.111198|-11.018469|-9.645172|-11.75592,-124.12559800000001,16
15_bone_affirmative_negation_ref,"David discovered an old jar on his archaeological expedition but he didn't discover a bone. The jar was at least 3,000 years old.",affirmative_negation,0,1,"David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##a|##bone|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-11.548534|-7.4335327|-6.3489227|-8.066536|-9.941996|-10.052307|-7.7252884|-11.049515|-9.353752|-10.198181|-19.364563|-14.197754|-13.402214|-10.286293|-6.126404|-9.711571|-10.272217|-8.531929|-9.049255|-8.672201|-13.55838|-8.6975975|-11.959511|-13.103203|-11.817999|-11.1229515|-9.639809|-11.757347,-126.13662400000001,16
15_bone_affirmative_negation_nonref,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The jar in the museum was discovered by someone else.,affirmative_negation,1,1,David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##a|##bone|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-11.548534|-7.4335327|-6.3489227|-8.066536|-9.941996|-10.052307|-7.7252884|-11.049515|-9.353752|-10.198181|-19.364563|-14.197754|-13.402214|-10.286293|-6.126404|-9.711571|-10.272217|-8.531929|-10.892061|-9.429115|-6.085434|-8.763565|-9.893219|-10.289597|-7.907669|-9.975578|-9.726463|-11.8078,-111.47841799999998,16
15_bone_affirmative_negation_nonref,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The bone in the museum was discovered by someone else.,affirmative_negation,0,1,David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-11.548534|-7.4335327|-6.3489227|-8.066536|-9.941996|-10.052307|-7.7252884|-11.049515|-9.353752|-10.198181|-19.364563|-14.197754|-13.402214|-10.286293|-6.126404|-9.711571|-10.272217|-7.855011|-10.584424|-10.742989|-5.234909|-8.52755|-10.100388|-10.114784|-7.993599|-9.59301|-9.686272|-11.807411,-110.41672400000002,16
15_bone_affirmative_negation_ref,"David discovered a bone on his archaeological expedition but he didn't discover an old jar. The jar was at least 3,000 years old.",affirmative_negation,1,2,"David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##an|##old|##jar|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-11.548534|-9.777824|-5.818039|-10.22126|-10.830963|-7.3656387|-9.622841|-9.387039|-10.302994|-19.46344|-14.514236|-13.907146|-7.1612167|-9.225082|-8.74728|-9.646301|-10.018013|-7.9456024|-8.958778|-9.023848|-13.481277|-9.213817|-12.095722|-13.452324|-11.483983|-10.879736|-9.601944|-11.745651,-125.80134539999999,16
15_bone_affirmative_negation_ref,"David discovered a bone on his archaeological expedition but he didn't discover an old jar. The bone was at least 3,000 years old.",affirmative_negation,0,2,"David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##an|##old|##jar|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-11.548534|-9.777824|-5.818039|-10.22126|-10.830963|-7.3656387|-9.622841|-9.387039|-10.302994|-19.46344|-14.514236|-13.907146|-7.1612167|-9.225082|-8.74728|-9.646301|-10.018013|-8.611237|-8.8806305|-8.750635|-13.438171|-8.899409|-12.070843|-13.12043|-11.46548|-10.848549|-9.623337|-11.751411,-125.37303550000001,16
15_bone_affirmative_negation_nonref,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The bone in the museum was discovered by someone else.,affirmative_negation,1,2,David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##an|##old|##jar|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-11.548534|-9.777824|-5.818039|-10.22126|-10.830963|-7.3656387|-9.622841|-9.387039|-10.302994|-19.46344|-14.514236|-13.907146|-7.1612167|-9.225082|-8.74728|-9.646301|-10.018013|-8.611237|-10.474077|-10.252968|-5.1895676|-8.602715|-10.087257|-10.124809|-8.013573|-9.829849|-9.68808|-11.796326,-110.53844659999999,16
15_bone_affirmative_negation_nonref,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The jar in the museum was discovered by someone else.,affirmative_negation,0,2,David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##an|##old|##jar|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-11.548534|-9.777824|-5.818039|-10.22126|-10.830963|-7.3656387|-9.622841|-9.387039|-10.302994|-19.46344|-14.514236|-13.907146|-7.1612167|-9.225082|-8.74728|-9.646301|-10.018013|-7.9456024|-11.111055|-9.464615|-5.8331757|-8.681946|-10.122078|-10.275436|-7.8341904|-10.114159|-9.672668|-11.790688,-110.7192395,16
15_bone_negation_affirmative_ref,"David didn't discover an old jar on his archaeological expedition but he discovered a bone. The jar was at least 3,000 years old.",negation_affirmative,1,1,"David|##didn|'t|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-18.950684|-10.875336|-12.433739|-7.465706|-7.4613876|-9.048485|-10.581726|-10.338783|-7.832596|-11.436745|-9.283951|-9.72998|-10.429337|-9.418861|-5.8113403|-9.442383|-10.431412|-8.682297|-8.853142|-8.376411|-13.558868|-8.594461|-11.82822|-13.442657|-11.58206|-10.676701|-9.534309|-11.704216,-125.00292099999999,16
15_bone_negation_affirmative_ref,"David didn't discover an old jar on his archaeological expedition but he discovered a bone. The bone was at least 3,000 years old.",negation_affirmative,0,1,"David|##didn|'t|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-18.950684|-10.875336|-12.433739|-7.465706|-7.4613876|-9.048485|-10.581726|-10.338783|-7.832596|-11.436745|-9.283951|-9.72998|-10.429337|-9.418861|-5.8113403|-9.442383|-10.431412|-9.876274|-8.9607315|-8.374813|-13.744293|-8.008617|-11.569355|-13.125732|-11.27458|-10.675142|-9.56588|-11.710175,-125.04921250000001,16
15_bone_negation_affirmative_nonref,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The bone in the museum was discovered by someone else.,negation_affirmative,1,1,David|##didn|'t|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-18.950684|-10.875336|-12.433739|-7.465706|-7.4613876|-9.048485|-10.581726|-10.338783|-7.832596|-11.436745|-9.283951|-9.72998|-10.429337|-9.418861|-5.8113403|-9.442383|-10.431412|-9.876274|-10.474056|-10.010017|-5.249153|-8.598846|-9.915031|-10.054115|-8.341568|-9.622032|-9.685738|-11.768593,-111.70062499999999,16
15_bone_negation_affirmative_nonref,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The jar in the museum was discovered by someone else.,negation_affirmative,0,1,David|##didn|'t|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-18.950684|-10.875336|-12.433739|-7.465706|-7.4613876|-9.048485|-10.581726|-10.338783|-7.832596|-11.436745|-9.283951|-9.72998|-10.429337|-9.418861|-5.8113403|-9.442383|-10.431412|-8.682297|-11.144188|-9.399643|-6.1433945|-8.601578|-9.947128|-10.172943|-8.212669|-9.929543|-9.679771|-11.763374,-111.7869495,16
15_bone_negation_affirmative_ref,"David didn't discover a bone on his archaeological expedition but he discovered an old jar. The bone was at least 3,000 years old.",negation_affirmative,1,2,"David|##didn|'t|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-18.950684|-10.875336|-12.433739|-10.244537|-5.442856|-10.2165985|-10.762619|-7.6813126|-10.957069|-9.21994|-9.804092|-10.535492|-6.8591766|-8.059181|-8.771156|-9.550575|-10.256317|-8.550758|-8.878105|-8.330109|-13.825119|-8.2442|-11.518841|-13.452084|-11.462616|-10.375242|-9.491226|-11.76297,-123.93519199999999,16
15_bone_negation_affirmative_ref,"David didn't discover a bone on his archaeological expedition but he discovered an old jar. The jar was at least 3,000 years old.",negation_affirmative,0,2,"David|##didn|'t|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-13.036484|-18.950684|-10.875336|-12.433739|-10.244537|-5.442856|-10.2165985|-10.762619|-7.6813126|-10.957069|-9.21994|-9.804092|-10.535492|-6.8591766|-8.059181|-8.771156|-9.550575|-10.256317|-8.966728|-9.182823|-8.694908|-13.759552|-8.6454735|-11.648949|-13.772785|-11.75704|-10.389761|-9.567642|-11.759079,-126.1925535,16
15_bone_negation_affirmative_nonref,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The jar in the museum was discovered by someone else.,negation_affirmative,1,2,David|##didn|'t|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-18.950684|-10.875336|-12.433739|-10.244537|-5.442856|-10.2165985|-10.762619|-7.6813126|-10.957069|-9.21994|-9.804092|-10.535492|-6.8591766|-8.059181|-8.771156|-9.550575|-10.256317|-8.966728|-11.030802|-9.269531|-6.1901093|-8.774078|-10.006416|-10.254211|-8.253273|-10.129768|-9.694847|-11.821533,-112.37665529999998,16
15_bone_negation_affirmative_nonref,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The bone in the museum was discovered by someone else.,negation_affirmative,0,2,David|##didn|'t|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-13.036484|-18.950684|-10.875336|-12.433739|-10.244537|-5.442856|-10.2165985|-10.762619|-7.6813126|-10.957069|-9.21994|-9.804092|-10.535492|-6.8591766|-8.059181|-8.771156|-9.550575|-10.256317|-8.550758|-10.710232|-10.752388|-5.45562|-8.5373|-10.021805|-10.049149|-8.3702545|-9.819946|-9.602867|-11.819885,-111.6772115,16
15_bone_know_doubt_ref,"I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The bone was at least 3,000 years old.",know_doubt,1,1,"I|##know|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##a|##bone|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-7.3420105|-6.740654|-8.379387|-10.096691|-10.044418|-7.665451|-10.803581|-8.653244|-10.912201|-12.9534645|-5.266594|-9.312622|-11.367447|-9.396759|-5.5422974|-9.3665695|-10.125847|-7.670494|-8.86129|-8.301743|-12.658676|-7.633518|-10.601677|-12.456654|-10.9464|-10.335304|-9.447975|-11.687294,-118.40614749999999,20
15_bone_know_doubt_ref,"I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The jar was at least 3,000 years old.",know_doubt,0,1,"I|##know|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##a|##bone|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-7.3420105|-6.740654|-8.379387|-10.096691|-10.044418|-7.665451|-10.803581|-8.653244|-10.912201|-12.9534645|-5.266594|-9.312622|-11.367447|-9.396759|-5.5422974|-9.3665695|-10.125847|-8.034264|-8.77272|-8.114166|-12.637787|-8.143845|-10.93082|-12.96641|-11.52666|-10.540737|-9.473358|-11.693123,-120.63318350000002,20
15_bone_know_doubt_nonref,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The jar in the museum was discovered by someone else.,know_doubt,1,1,I|##know|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##a|##bone|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-7.3420105|-6.740654|-8.379387|-10.096691|-10.044418|-7.665451|-10.803581|-8.653244|-10.912201|-12.9534645|-5.266594|-9.312622|-11.367447|-9.396759|-5.5422974|-9.3665695|-10.125847|-8.034264|-10.919495|-9.354874|-6.6598206|-8.576508|-10.127045|-9.915428|-7.708069|-9.835289|-9.562241|-11.733803,-110.18545010000001,20
15_bone_know_doubt_nonref,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The bone in the museum was discovered by someone else.,know_doubt,0,1,I|##know|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-7.3420105|-6.740654|-8.379387|-10.096691|-10.044418|-7.665451|-10.803581|-8.653244|-10.912201|-12.9534645|-5.266594|-9.312622|-11.367447|-9.396759|-5.5422974|-9.3665695|-10.125847|-7.670494|-10.327454|-9.675247|-6.058792|-8.520805|-10.130974|-9.793442|-7.723442|-9.571495|-9.496689|-11.722603,-108.46125049999999,20
15_bone_know_doubt_ref,"I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The jar was at least 3,000 years old.",know_doubt,1,2,"I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##an|##old|##jar|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-9.858925|-5.86364|-9.999466|-10.725914|-7.5148163|-9.452507|-8.749748|-10.972061|-12.723251|-5.0946426|-9.171417|-12.139343|-6.75782|-8.027512|-8.392929|-9.423065|-9.967636|-7.8564606|-8.8256|-8.294254|-12.615723|-8.17651|-10.930424|-13.165644|-11.28727|-10.364624|-9.456795|-11.704025,-120.36400560000001,20
15_bone_know_doubt_ref,"I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The bone was at least 3,000 years old.",know_doubt,0,2,"I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##an|##old|##jar|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-9.858925|-5.86364|-9.999466|-10.725914|-7.5148163|-9.452507|-8.749748|-10.972061|-12.723251|-5.0946426|-9.171417|-12.139343|-6.75782|-8.027512|-8.392929|-9.423065|-9.967636|-7.7835236|-8.877266|-8.173485|-12.701141|-7.735222|-10.825424|-12.873995|-11.122713|-10.3494|-9.496094|-11.709679,-119.3289646,20
15_bone_know_doubt_nonref,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The bone in the museum was discovered by someone else.,know_doubt,1,2,I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##an|##old|##jar|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-9.858925|-5.86364|-9.999466|-10.725914|-7.5148163|-9.452507|-8.749748|-10.972061|-12.723251|-5.0946426|-9.171417|-12.139343|-6.75782|-8.027512|-8.392929|-9.423065|-9.967636|-7.7835236|-10.67786|-9.637161|-5.9639206|-8.586021|-10.175018|-9.812912|-7.7621613|-9.721115|-9.573914|-11.748123,-109.0843075,20
15_bone_know_doubt_nonref,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The jar in the museum was discovered by someone else.,know_doubt,0,2,I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##an|##old|##jar|.|##The|##jar|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-9.858925|-5.86364|-9.999466|-10.725914|-7.5148163|-9.452507|-8.749748|-10.972061|-12.723251|-5.0946426|-9.171417|-12.139343|-6.75782|-8.027512|-8.392929|-9.423065|-9.967636|-7.8564606|-10.951447|-9.318993|-6.583107|-8.566994|-10.191002|-9.970955|-7.6374893|-9.871483|-9.574013|-11.75116,-109.9126449,20
15_bone_doubt_know_ref,"I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The jar was at least 3,000 years old.",doubt_know,1,1,"I|##doubt|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##a|##bone|.|##The|##jar|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-8.450356|-11.461784|-5.2720184|-7.399658|-12.415413|-7.4558563|-6.8925858|-8.357048|-10.401115|-10.140991|-7.829262|-11.93782|-8.858009|-10.864487|-11.946571|-6.598732|-9.675781|-10.918541|-9.641785|-5.541176|-9.497009|-10.316338|-7.8975067|-8.872276|-7.9088135|-12.8901825|-7.8392143|-10.907101|-13.353466|-11.527939|-10.5616455|-9.560883|-11.768105,-121.1323745,20
15_bone_doubt_know_ref,"I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The bone was at least 3,000 years old.",doubt_know,0,1,"I|##doubt|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##a|##bone|.|##The|##bone|##was|##at|##least|##3|,|000|##years|##old|.|<|endoftext|>",-8.450356|-11.461784|-5.2720184|-7.399658|-12.415413|-7.4558563|-6.8925858|-8.357048|-10.401115|-10.140991|-7.829262|-11.93782|-8.858009|-10.864487|-11.946571|-6.598732|-9.675781|-10.918541|-9.641785|-5.541176|-9.497009|-10.316338|-8.819122|-8.9604645|-8.057892|-13.037842|-7.211052|-10.60733|-12.952256|-11.12801|-10.520081|-9.586929|-11.775238,-120.69432550000002,20
15_bone_doubt_know_nonref,I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The bone in the museum was discovered by someone else.,doubt_know,1,1,I|##doubt|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##a|##bone|.|##The|##bone|##in|##the|##museum|##was|##discovered|##by|##someone|##else|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-7.399658|-12.415413|-7.4558563|-6.8925858|-8.357048|-10.401115|-10.140991|-7.829262|-11.93782|-8.858009|-10.864487|-11.946571|-6.598732|-9.675781|-10.918541|-9.641785|-5.541176|-9.497009|-10.316338|-8.819122|-10.275269|-9.681725|-5.787224|-8.595024|-10.037376|-9.895805|-8.058838|-9.72345|-9.766655|-11.815926,-110.453835,20
