pair_id,sentence,type,pronoun,preferred,noun,verb
0,James owned a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,own
15033,I know that Karen rented a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,rent
15033,I doubt that Karen rented a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,rent
15034,I know that John rented a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,rent
15034,I doubt that John rented a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,rent
15035,I know that John rented a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,rent
15035,I doubt that John rented a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,rent
15036,I know that David rented a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,rent
15036,I doubt that David rented a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,rent
15037,I know that David rented a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,rent
15037,I doubt that David rented a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,rent
15038,I know that Bill rented a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,rent
15038,I doubt that Bill rented a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,rent
15039,I know that Bill rented a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,rent
15039,I doubt that Bill rented a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,rent
15040,I know that Nancy fixed a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,fix
15040,I doubt that Nancy fixed a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,fix
15041,I know that Nancy fixed a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,fix
15041,I doubt that Nancy fixed a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,fix
15042,I know that James fixed a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,fix
15042,I doubt that James fixed a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,fix
15043,I know that James fixed a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,fix
15043,I doubt that James fixed a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,fix
15044,I know that Bob fixed a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,fix
15044,I doubt that Bob fixed a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,fix
15045,I know that Bob fixed a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,fix
15045,I doubt that Bob fixed a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,fix
15046,I know that Karen fixed a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,fix
15046,I doubt that Karen fixed a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,fix
15047,I know that Karen fixed a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,fix
15047,I doubt that Karen fixed a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,fix
15048,I know that Jessica fixed a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,fix
15048,I doubt that Jessica fixed a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,fix
15049,I know that Jessica fixed a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,fix
15049,I doubt that Jessica fixed a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,fix
15050,I know that Mary fixed a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,fix
15050,I doubt that Mary fixed a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,fix
15051,I know that Mary fixed a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,fix
15051,I doubt that Mary fixed a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,fix
15052,I know that Thomas fixed a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,fix
15052,I doubt that Thomas fixed a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,fix
15053,I know that Thomas fixed a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,fix
15053,I doubt that Thomas fixed a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,fix
15054,I know that Nancy fixed a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,fix
15054,I doubt that Nancy fixed a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,fix
15055,I know that Nancy fixed a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,fix
15055,I doubt that Nancy fixed a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,fix
15056,I know that Bill fixed a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,fix
15056,I doubt that Bill fixed a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,fix
15057,I know that Bill fixed a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,fix
15057,I doubt that Bill fixed a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,fix
15058,I know that Thomas fixed a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,fix
15058,I doubt that Thomas fixed a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,fix
15059,I know that Thomas fixed a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,fix
15059,I doubt that Thomas fixed a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,fix
15060,I know that Michael leased a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,lease
15060,I doubt that Michael leased a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,lease
15061,I know that Michael leased a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,lease
15061,I doubt that Michael leased a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,lease
15062,I know that Elizabeth leased a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,lease
15062,I doubt that Elizabeth leased a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,lease
15063,I know that Elizabeth leased a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,lease
15063,I doubt that Elizabeth leased a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,lease
15064,I know that James leased a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,lease
15064,I doubt that James leased a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,lease
15065,I know that James leased a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,lease
15065,I doubt that James leased a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,lease
15066,I know that Mary leased a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,lease
15066,I doubt that Mary leased a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,lease
15067,I know that Mary leased a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,lease
15067,I doubt that Mary leased a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,lease
15068,I know that Linda leased a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,lease
15068,I doubt that Linda leased a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,lease
15069,I know that Linda leased a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,lease
15069,I doubt that Linda leased a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,lease
15070,I know that Chris leased a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,lease
15070,I doubt that Chris leased a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,lease
15071,I know that Chris leased a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,lease
15071,I doubt that Chris leased a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,lease
15072,I know that Jennifer leased a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,lease
15072,I doubt that Jennifer leased a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,lease
15073,I know that Jennifer leased a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,lease
15073,I doubt that Jennifer leased a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,lease
15074,I know that Susan leased a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,lease
15074,I doubt that Susan leased a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,lease
15075,I know that Susan leased a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,lease
15075,I doubt that Susan leased a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,lease
15076,I know that Mary leased a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,lease
15076,I doubt that Mary leased a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,lease
15077,I know that Mary leased a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,lease
15077,I doubt that Mary leased a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,lease
15078,I know that David leased a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,lease
15078,I doubt that David leased a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,lease
15079,I know that David leased a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,lease
15079,I doubt that David leased a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,lease
15080,I know that James acquired a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,aquire
15080,I doubt that James acquired a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,aquire
15081,I know that James acquired a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,aquire
15081,I doubt that James acquired a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,aquire
15082,I know that Mary acquired a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,aquire
15082,I doubt that Mary acquired a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,aquire
15083,I know that Mary acquired a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,aquire
15083,I doubt that Mary acquired a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,aquire
15084,I know that Susan acquired a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,aquire
15084,I doubt that Susan acquired a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,aquire
15085,I know that Susan acquired a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,aquire
15085,I doubt that Susan acquired a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,aquire
15086,I know that Joseph acquired a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,aquire
15086,I doubt that Joseph acquired a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,aquire
15087,I know that Joseph acquired a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,aquire
15087,I doubt that Joseph acquired a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,aquire
15088,I know that Jessica acquired a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,aquire
15088,I doubt that Jessica acquired a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,aquire
15089,I know that Jessica acquired a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,aquire
15089,I doubt that Jessica acquired a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,aquire
15090,I know that Bob acquired a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,aquire
15090,I doubt that Bob acquired a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,aquire
15091,I know that Bob acquired a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,aquire
15091,I doubt that Bob acquired a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,aquire
15092,I know that Mary acquired a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,aquire
15092,I doubt that Mary acquired a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,aquire
15093,I know that Mary acquired a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,aquire
15093,I doubt that Mary acquired a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,aquire
15094,I know that Sarah acquired a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,aquire
15094,I doubt that Sarah acquired a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,aquire
15095,I know that Sarah acquired a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,aquire
15095,I doubt that Sarah acquired a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,aquire
15096,I know that Barbara acquired a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,aquire
15096,I doubt that Barbara acquired a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,aquire
15097,I know that Barbara acquired a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,aquire
15097,I doubt that Barbara acquired a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,aquire
15098,I know that Bob acquired a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,aquire
15098,I doubt that Bob acquired a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,aquire
15099,I know that Bob acquired a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,aquire
15099,I doubt that Bob acquired a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,aquire
15100,I know that Elizabeth destroyed a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,destroy
15100,I doubt that Elizabeth destroyed a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,destroy
15101,I know that Elizabeth destroyed a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,destroy
15101,I doubt that Elizabeth destroyed a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,destroy
15102,I know that Sarah destroyed a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,destroy
15102,I doubt that Sarah destroyed a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,destroy
15103,I know that Sarah destroyed a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,destroy
15103,I doubt that Sarah destroyed a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,destroy
15104,I know that Joseph destroyed a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,destroy
15104,I doubt that Joseph destroyed a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,destroy
15105,I know that Joseph destroyed a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,destroy
15105,I doubt that Joseph destroyed a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,destroy
15106,I know that Mary destroyed a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,destroy
15106,I doubt that Mary destroyed a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,destroy
15107,I know that Mary destroyed a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,destroy
15107,I doubt that Mary destroyed a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,destroy
15108,I know that David destroyed a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,destroy
15108,I doubt that David destroyed a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,destroy
15109,I know that David destroyed a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,destroy
15109,I doubt that David destroyed a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,destroy
15110,I know that Linda destroyed a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,destroy
15110,I doubt that Linda destroyed a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,destroy
15111,I know that Linda destroyed a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,destroy
15111,I doubt that Linda destroyed a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,destroy
15112,I know that David destroyed a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,destroy
15112,I doubt that David destroyed a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,destroy
15113,I know that David destroyed a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,destroy
15113,I doubt that David destroyed a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,destroy
15114,I know that James destroyed a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,destroy
15114,I doubt that James destroyed a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,destroy
15115,I know that James destroyed a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,destroy
15115,I doubt that James destroyed a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,destroy
15116,I know that James destroyed a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,destroy
15116,I doubt that James destroyed a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,destroy
15117,I know that James destroyed a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,destroy
15117,I doubt that James destroyed a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,destroy
15118,I know that Chris destroyed a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,destroy
15118,I doubt that Chris destroyed a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,destroy
15119,I know that Chris destroyed a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,destroy
15119,I doubt that Chris destroyed a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,destroy
15120,I know that Jessica stole a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,steal
15120,I doubt that Jessica stole a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,steal
15121,I know that Jessica stole a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,steal
15121,I doubt that Jessica stole a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,steal
15122,I know that Susan stole a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,steal
15122,I doubt that Susan stole a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,steal
15123,I know that Susan stole a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,steal
15123,I doubt that Susan stole a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,steal
15124,I know that David stole a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,steal
15124,I doubt that David stole a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,steal
15125,I know that David stole a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,steal
15125,I doubt that David stole a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,steal
15126,I know that Jennifer stole a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,steal
15126,I doubt that Jennifer stole a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,steal
15127,I know that Jennifer stole a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,steal
15127,I doubt that Jennifer stole a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,steal
15128,I know that Nancy stole a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,steal
15128,I doubt that Nancy stole a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,steal
15129,I know that Nancy stole a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,steal
15129,I doubt that Nancy stole a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,steal
15130,I know that Jennifer stole a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,steal
15130,I doubt that Jennifer stole a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,steal
15131,I know that Jennifer stole a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,steal
15131,I doubt that Jennifer stole a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,steal
15132,I know that Nancy stole a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,steal
15132,I doubt that Nancy stole a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,steal
15133,I know that Nancy stole a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,steal
15133,I doubt that Nancy stole a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,steal
15134,I know that Jennifer stole a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,steal
15134,I doubt that Jennifer stole a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,steal
15135,I know that Jennifer stole a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,steal
15135,I doubt that Jennifer stole a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,steal
15136,I know that James stole a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,steal
15136,I doubt that James stole a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,steal
15137,I know that James stole a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,steal
15137,I doubt that James stole a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,steal
15138,I know that Thomas stole a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,steal
15138,I doubt that Thomas stole a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,steal
15139,I know that Thomas stole a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,steal
15139,I doubt that Thomas stole a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,steal
15140,I know that James donated a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,donate
15140,I doubt that James donated a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,donate
15141,I know that James donated a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,donate
15141,I doubt that James donated a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,donate
15142,I know that Sarah donated a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,donate
15142,I doubt that Sarah donated a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,donate
15143,I know that Sarah donated a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,donate
15143,I doubt that Sarah donated a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,donate
15144,I know that Elizabeth donated a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,donate
15144,I doubt that Elizabeth donated a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,donate
15145,I know that Elizabeth donated a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,donate
15145,I doubt that Elizabeth donated a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,donate
15146,I know that Jessica donated a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,donate
15146,I doubt that Jessica donated a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,donate
15147,I know that Jessica donated a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,donate
15147,I doubt that Jessica donated a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,donate
15148,I know that David donated a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,donate
15148,I doubt that David donated a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,donate
15149,I know that David donated a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,donate
15149,I doubt that David donated a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,donate
15150,I know that Thomas donated a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,donate
15150,I doubt that Thomas donated a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,donate
15151,I know that Thomas donated a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,donate
15151,I doubt that Thomas donated a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,donate
15152,I know that John donated a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,donate
15152,I doubt that John donated a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,donate
15153,I know that John donated a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,donate
15153,I doubt that John donated a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,donate
15154,I know that Bill donated a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,donate
15154,I doubt that Bill donated a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,donate
15155,I know that Bill donated a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,donate
15155,I doubt that Bill donated a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,donate
15156,I know that Barbara donated a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,donate
15156,I doubt that Barbara donated a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,donate
15157,I know that Barbara donated a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,donate
15157,I doubt that Barbara donated a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,donate
15158,I know that Jessica donated a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,donate
