id,sent,expected,tokens,logprobs
13_bed_failed_failed_pref,Luke failed to buy a bed and Rachel failed to buy a bed as well. The beds were delivered the next day.,0,▁Luke|▁failed|▁to|▁buy|▁a|▁bed|▁and|▁Rach|el|▁failed|▁to|▁buy|▁a|▁bed|▁as|▁well|.|▁The|▁b|eds|▁were|▁delivered|▁the|▁next|▁day|.,"[-9.403276443481445, -0.5408386588096619, -6.758549213409424, -1.9233274459838867, -6.468300819396973, -2.4531562328338623, -9.678586959838867, -0.1500399112701416, -5.1742401123046875, -0.029856059700250626, -1.118395209312439, -0.568354606628418, -2.4828951358795166, -4.351321220397949, -0.2566429078578949, -0.44573336839675903, -2.922600269317627, -4.802769660949707, -0.12390338629484177, -1.213531732559204, -4.2315497398376465, -2.966871738433838, -0.5799826383590698, -0.1922028511762619, -1.1292487382888794]"
14_gin_affirmative_negation_sref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonic was very strong.,1,▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-8.004670143127441, -3.833024501800537, -2.2388370037078857, -5.678587436676025, -1.3126144409179688, -4.74118709564209, -0.0117045808583498, -6.546871185302734, -7.887415885925293, -1.2435883283615112, -2.9879307746887207, -0.5208402872085571, -8.868777513271198e-05, -2.767871379852295, -5.114672660827637, -3.990520477294922, -0.03446059301495552, -0.48329952359199524, -0.0007111880695447326, -0.6771492958068848, -3.438897132873535, -2.5591931343078613, -0.03631991520524025, -0.5196909308433533, -0.0014518683310598135, -0.9165239930152893, -4.109796524047852, -2.8246262073516846, -0.8195392489433289]"
14_gin_affirmative_negation_pref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonics were very strong.,0,▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-8.004670143127441, -3.833024501800537, -2.2388370037078857, -5.678587436676025, -1.3126144409179688, -4.74118709564209, -0.0117045808583498, -6.546871185302734, -7.887415885925293, -1.2435883283615112, -2.9879307746887207, -0.5208402872085571, -8.868777513271198e-05, -2.767871379852295, -5.114672660827637, -3.990520477294922, -0.03446059301495552, -0.48329952359199524, -0.0007111880695447326, -0.6771492958068848, -3.438897132873535, -2.5591931343078613, -0.03631991520524025, -3.8217673301696777, -0.011595471762120724, -0.7054783701896667, -3.8049962520599365, -2.669804334640503, -0.7912418246269226]"
14_gin_two_negation_sref,Dan drank two gin tonics but Jessica didn't drink a gin tonic. The gin tonic was very strong.,0,▁Dan|▁d|rank|▁two|▁g|in|▁ton|ics|▁but|▁Jess|ica|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-8.004670143127441, -3.833024501800537, -4.558506965637207, -4.817739486694336, -0.9020844101905823, -4.6225905418396, -0.0017736908048391342, -6.0560622215271, -8.82484245300293, -1.3202059268951416, -2.718642234802246, -0.49042174220085144, -6.460934673668817e-05, -1.8317978382110596, -3.62130069732666, -6.8681182861328125, -0.07969792932271957, -1.4492902755737305, -0.00031740395934320986, -0.8542371392250061, -3.2065956592559814, -3.1371357440948486, -0.043631307780742645, -1.4171980619430542, -0.0033687767572700977, -1.39048171043396, -4.348125457763672, -1.9054046869277954, -0.9279292821884155]"
14_gin_two_negation_pref,Dan drank two gin tonics but Jessica didn't drink a gin tonic. The gin tonics were very strong.,1,▁Dan|▁d|rank|▁two|▁g|in|▁ton|ics|▁but|▁Jess|ica|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-8.004670143127441, -3.833024501800537, -4.558506965637207, -4.817739486694336, -0.9020844101905823, -4.6225905418396, -0.0017736908048391342, -6.0560622215271, -8.82484245300293, -1.3202059268951416, -2.718642234802246, -0.49042174220085144, -6.460934673668817e-05, -1.8317978382110596, -3.62130069732666, -6.8681182861328125, -0.07969792932271957, -1.4492902755737305, -0.00031740395934320986, -0.8542371392250061, -3.2065956592559814, -3.1371357440948486, -0.043631307780742645, -0.9805029630661011, -0.0031298245303332806, -0.7672333121299744, -3.8704094886779785, -1.639510989189148, -0.8406617641448975]"
14_gin_affirmative_affirmative_sref,Dan drank a gin tonic and Jessica drank a gin tonic too. The gin tonic was very strong.,0,▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|▁too|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-8.004670143127441, -3.833024501800537, -2.2388370037078857, -5.678587436676025, -1.3126144409179688, -4.74118709564209, -0.0117045808583498, -1.130340337753296, -7.8838114738464355, -1.1302556991577148, -2.225334405899048, -0.015126284211874008, -0.6511824131011963, -2.479398250579834, -0.12683847546577454, -3.416537284851074, -0.0014480592217296362, -4.379012107849121, -0.4945327341556549, -3.1324353218078613, -2.4018654823303223, -0.056676819920539856, -0.4615871012210846, -0.004487562924623489, -0.8972163200378418, -2.7385311126708984, -2.762819528579712, -0.8629480600357056]"
14_gin_affirmative_affirmative_pref,Dan drank a gin tonic and Jessica drank a gin tonic too. The gin tonics were very strong.,1,▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|▁too|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-8.004670143127441, -3.833024501800537, -2.2388370037078857, -5.678587436676025, -1.3126144409179688, -4.74118709564209, -0.0117045808583498, -1.130340337753296, -7.8838114738464355, -1.1302556991577148, -2.225334405899048, -0.015126284211874008, -0.6511824131011963, -2.479398250579834, -0.12683847546577454, -3.416537284851074, -0.0014480592217296362, -4.379012107849121, -0.4945327341556549, -3.1324353218078613, -2.4018654823303223, -0.056676819920539856, -3.319720506668091, -0.002171184169128537, -0.6582058072090149, -2.5949509143829346, -2.684634208679199, -0.7522569894790649]"
14_gin_negation_affirmative_sref,Dan didn't drink a gin tonic but Jessica drank a gin tonic. The gin tonic was very strong.,1,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-9.231021881103516, -0.7764685153961182, -0.00016890530241653323, -7.464013576507568, -4.004429817199707, -8.231561660766602, -2.0202717781066895, -4.3618574142456055, -0.015983667224645615, -4.4842119216918945, -9.174796104431152, -0.9849545955657959, -3.8457999229431152, -0.02471247687935829, -1.4124699831008911, -1.6107734441757202, -0.0232335664331913, -0.7808688282966614, -0.0011127954348921776, -0.9684382081031799, -3.264410972595215, -2.7828164100646973, -0.05252867937088013, -0.43221423029899597, -0.002229825360700488, -1.0603487491607666, -3.6426806449890137, -2.62910795211792, -0.8224756717681885]"
14_gin_negation_affirmative_pref,Dan didn't drink a gin tonic but Jessica drank a gin tonic. The gin tonics were very strong.,0,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-9.231021881103516, -0.7764685153961182, -0.00016890530241653323, -7.464013576507568, -4.004429817199707, -8.231561660766602, -2.0202717781066895, -4.3618574142456055, -0.015983667224645615, -4.4842119216918945, -9.174796104431152, -0.9849545955657959, -3.8457999229431152, -0.02471247687935829, -1.4124699831008911, -1.6107734441757202, -0.0232335664331913, -0.7808688282966614, -0.0011127954348921776, -0.9684382081031799, -3.264410972595215, -2.7828164100646973, -0.05252867937088013, -3.6336445808410645, -0.01599070616066456, -0.7282149791717529, -3.6116864681243896, -2.755791187286377, -0.8288840651512146]"
14_gin_negation_two_sref,Dan didn't drink a gin tonic but Jessica drank two gin tonics. The gin tonic was very strong.,0,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁d|rank|▁two|▁g|in|▁ton|ics|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-9.231021881103516, -0.7764685153961182, -0.00016890530241653323, -7.464013576507568, -4.004429817199707, -8.231561660766602, -2.0202717781066895, -4.3618574142456055, -0.015983667224645615, -4.4842119216918945, -9.174796104431152, -0.9849545955657959, -3.8457999229431152, -0.02471247687935829, -1.983547329902649, -2.5819921493530273, -0.1354391872882843, -0.1957223266363144, -0.0036655159201472998, -1.0185664892196655, -3.1151623725891113, -3.373068332672119, -0.0649828240275383, -1.080273151397705, -0.010504667647182941, -1.3370839357376099, -3.7702298164367676, -2.3876218795776367, -1.039019227027893]"
14_gin_negation_two_pref,Dan didn't drink a gin tonic but Jessica drank two gin tonics. The gin tonics were very strong.,1,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁d|rank|▁two|▁g|in|▁ton|ics|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-9.231021881103516, -0.7764685153961182, -0.00016890530241653323, -7.464013576507568, -4.004429817199707, -8.231561660766602, -2.0202717781066895, -4.3618574142456055, -0.015983667224645615, -4.4842119216918945, -9.174796104431152, -0.9849545955657959, -3.8457999229431152, -0.02471247687935829, -1.983547329902649, -2.5819921493530273, -0.1354391872882843, -0.1957223266363144, -0.0036655159201472998, -1.0185664892196655, -3.1151623725891113, -3.373068332672119, -0.0649828240275383, -1.33451509475708, -0.004207212012261152, -0.8532273769378662, -3.0794713497161865, -1.7612676620483398, -0.863734781742096]"
14_gin_negation_negation_sref,Dan didn't drink a gin tonic and Jessica didn't drink a gin tonic either. The gin tonic was very strong.,0,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁and|▁Jess|ica|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁either|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-9.231021881103516, -0.7764685153961182, -0.00016890530241653323, -7.464013576507568, -4.004429817199707, -8.231561660766602, -2.0202717781066895, -4.3618574142456055, -0.015983667224645615, -3.2228288650512695, -8.481613159179688, -0.8087131381034851, -0.9302636384963989, -0.0027241522911936045, -0.00019667598826345056, -1.3121442794799805, -0.7472475171089172, -1.7084637880325317, -0.059786271303892136, -1.2759844064712524, -0.001618624315597117, -4.029714107513428, -0.5229321718215942, -3.3715503215789795, -2.8700265884399414, -0.05574292689561844, -0.6367564797401428, -0.0029372903518378735, -1.183956265449524, -4.539725303649902, -3.2595949172973633, -1.0458451509475708]"
14_gin_negation_negation_pref,Dan didn't drink a gin tonic and Jessica didn't drink a gin tonic either. The gin tonics were very strong.,0,▁Dan|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁and|▁Jess|ica|▁didn|'|t|▁drink|▁a|▁g|in|▁t|onic|▁either|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-9.231021881103516, -0.7764685153961182, -0.00016890530241653323, -7.464013576507568, -4.004429817199707, -8.231561660766602, -2.0202717781066895, -4.3618574142456055, -0.015983667224645615, -3.2228288650512695, -8.481613159179688, -0.8087131381034851, -0.9302636384963989, -0.0027241522911936045, -0.00019667598826345056, -1.3121442794799805, -0.7472475171089172, -1.7084637880325317, -0.059786271303892136, -1.2759844064712524, -0.001618624315597117, -4.029714107513428, -0.5229321718215942, -3.3715503215789795, -2.8700265884399414, -0.05574292689561844, -2.654716968536377, -0.01067463867366314, -0.8104244470596313, -4.458164691925049, -3.225806713104248, -0.9477514624595642]"
14_gin_know_doubt_sref,I know that Dan drank a gin tonic but I doubt that Jessica drank a gin tonic. The gin tonic was very strong.,1,▁I|▁know|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁I|▁doubt|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-4.491086006164551, -1.9560984373092651, -9.0353364944458, -9.689764976501465, -2.3008170127868652, -1.9434621334075928, -7.184181213378906, -0.521254301071167, -4.344825744628906, -0.028477435931563377, -5.0475311279296875, -0.9283434748649597, -5.603301525115967, -1.495254635810852, -7.86911678314209, -0.6525905728340149, -2.2962467670440674, -0.006642996799200773, -1.2861183881759644, -1.299849033355713, -0.01647968590259552, -0.4230763018131256, -0.00023827097902540118, -0.5687215924263, -3.5173256397247314, -3.055488348007202, -0.05850386992096901, -0.8743652701377869, -0.003575956914573908, -1.3745861053466797, -5.309937000274658, -2.687830686569214, -1.4192193746566772]"
14_gin_know_doubt_pref,I know that Dan drank a gin tonic but I doubt that Jessica drank a gin tonic. The gin tonics were very strong.,0,▁I|▁know|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁I|▁doubt|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-4.491086006164551, -1.9560984373092651, -9.0353364944458, -9.689764976501465, -2.3008170127868652, -1.9434621334075928, -7.184181213378906, -0.521254301071167, -4.344825744628906, -0.028477435931563377, -5.0475311279296875, -0.9283434748649597, -5.603301525115967, -1.495254635810852, -7.86911678314209, -0.6525905728340149, -2.2962467670440674, -0.006642996799200773, -1.2861183881759644, -1.299849033355713, -0.01647968590259552, -0.4230763018131256, -0.00023827097902540118, -0.5687215924263, -3.5173256397247314, -3.055488348007202, -0.05850386992096901, -5.159224987030029, -0.033981598913669586, -0.9027372598648071, -5.0651092529296875, -2.311206579208374, -1.2740392684936523]"
14_gin_two_doubt_sref,I know that Dan drank two gin tonics but I doubt that Jessica drank a gin tonic. The gin tonic was very strong.,0,▁I|▁know|▁that|▁Dan|▁d|rank|▁two|▁g|in|▁ton|ics|▁but|▁I|▁doubt|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-4.491086006164551, -1.9560984373092651, -9.0353364944458, -9.689764976501465, -2.3008170127868652, -4.976443290710449, -5.688859939575195, -0.3690711557865143, -4.108337879180908, -0.0030946482438594103, -5.190702438354492, -1.118259310722351, -5.270870685577393, -1.3982939720153809, -8.162738800048828, -0.5975220799446106, -1.747331142425537, -0.0031791406217962503, -2.7704639434814453, -2.4862070083618164, -0.025375280529260635, -1.2830727100372314, -0.0008404298569075763, -0.803004801273346, -3.4122753143310547, -3.834439992904663, -0.0755826011300087, -0.976246178150177, -0.00533976498991251, -1.6315051317214966, -5.307671546936035, -2.3465161323547363, -1.440347671508789]"
14_gin_two_doubt_pref,I know that Dan drank two gin tonics but I doubt that Jessica drank a gin tonic. The gin tonics were very strong.,1,▁I|▁know|▁that|▁Dan|▁d|rank|▁two|▁g|in|▁ton|ics|▁but|▁I|▁doubt|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-4.491086006164551, -1.9560984373092651, -9.0353364944458, -9.689764976501465, -2.3008170127868652, -4.976443290710449, -5.688859939575195, -0.3690711557865143, -4.108337879180908, -0.0030946482438594103, -5.190702438354492, -1.118259310722351, -5.270870685577393, -1.3982939720153809, -8.162738800048828, -0.5975220799446106, -1.747331142425537, -0.0031791406217962503, -2.7704639434814453, -2.4862070083618164, -0.025375280529260635, -1.2830727100372314, -0.0008404298569075763, -0.803004801273346, -3.4122753143310547, -3.834439992904663, -0.0755826011300087, -2.285034418106079, -0.013533510267734528, -0.9383525848388672, -4.879622459411621, -1.5882558822631836, -1.2368528842926025]"
14_gin_know_know_sref,I know that Dan drank a gin tonic and I know that Jessica drank a gin tonic as well. The gin tonic was very strong.,0,▁I|▁know|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁I|▁know|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|▁as|▁well|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-4.491086006164551, -1.9560984373092651, -9.0353364944458, -9.689764976501465, -2.3008170127868652, -1.9434621334075928, -7.184181213378906, -0.521254301071167, -4.344825744628906, -0.028477435931563377, -2.131112813949585, -2.053391456604004, -2.135303258895874, -0.40861204266548157, -6.861852169036865, -1.1118303537368774, -1.3118895292282104, -0.0022984533570706844, -0.4629427492618561, -2.3198156356811523, -0.10897906869649887, -1.6187427043914795, -0.00032074074260890484, -3.946373224258423, -0.06285171955823898, -0.5191172361373901, -3.5442991256713867, -2.935899496078491, -0.06193007901310921, -0.7317039370536804, -0.0045524765737354755, -1.500768780708313, -4.271204948425293, -2.89735746383667, -1.3488777875900269]"
14_gin_know_know_pref,I know that Dan drank a gin tonic and I know that Jessica drank a gin tonic as well. The gin tonics were very strong.,1,▁I|▁know|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁I|▁know|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|▁as|▁well|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-4.491086006164551, -1.9560984373092651, -9.0353364944458, -9.689764976501465, -2.3008170127868652, -1.9434621334075928, -7.184181213378906, -0.521254301071167, -4.344825744628906, -0.028477435931563377, -2.131112813949585, -2.053391456604004, -2.135303258895874, -0.40861204266548157, -6.861852169036865, -1.1118303537368774, -1.3118895292282104, -0.0022984533570706844, -0.4629427492618561, -2.3198156356811523, -0.10897906869649887, -1.6187427043914795, -0.00032074074260890484, -3.946373224258423, -0.06285171955823898, -0.5191172361373901, -3.5442991256713867, -2.935899496078491, -0.06193007901310921, -3.59108567237854, -0.008747236803174019, -0.9480879306793213, -4.110238075256348, -2.7849555015563965, -1.2185419797897339]"
14_gin_doubt_know_sref,I doubt that Dan drank a gin tonic but I know that Jessica drank a gin tonic. The gin tonic was very strong.,1,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁I|▁know|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-6.956676959991455, -1.6479310989379883, -9.182889938354492, -10.084346771240234, -2.361496925354004, -2.90301513671875, -7.118195533752441, -1.1799304485321045, -4.4261155128479, -0.0346732921898365, -5.235124588012695, -1.5766843557357788, -3.662142753601074, -1.0509132146835327, -8.599833488464355, -0.7978065609931946, -2.6652731895446777, -0.011460070498287678, -1.1292355060577393, -1.4796005487442017, -0.021895810961723328, -0.6691696047782898, -0.00026067672297358513, -0.664272129535675, -3.392289638519287, -2.716393232345581, -0.04842935875058174, -0.5717113018035889, -0.002681352896615863, -1.2888888120651245, -4.280672073364258, -2.874272346496582, -1.1330902576446533]"
14_gin_doubt_know_pref,I doubt that Dan drank a gin tonic but I know that Jessica drank a gin tonic. The gin tonics were very strong.,0,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁I|▁know|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-6.956676959991455, -1.6479310989379883, -9.182889938354492, -10.084346771240234, -2.361496925354004, -2.90301513671875, -7.118195533752441, -1.1799304485321045, -4.4261155128479, -0.0346732921898365, -5.235124588012695, -1.5766843557357788, -3.662142753601074, -1.0509132146835327, -8.599833488464355, -0.7978065609931946, -2.6652731895446777, -0.011460070498287678, -1.1292355060577393, -1.4796005487442017, -0.021895810961723328, -0.6691696047782898, -0.00026067672297358513, -0.664272129535675, -3.392289638519287, -2.716393232345581, -0.04842935875058174, -4.126546859741211, -0.03206031024456024, -0.8458588123321533, -3.8531734943389893, -2.9986772537231445, -1.1516555547714233]"
14_gin_doubt_two_sref,I doubt that Dan drank a gin tonic but I know that Jessica drank two gin tonics. The gin tonic was very strong.,0,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁I|▁know|▁that|▁Jess|ica|▁d|rank|▁two|▁g|in|▁ton|ics|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-6.956676959991455, -1.6479310989379883, -9.182889938354492, -10.084346771240234, -2.361496925354004, -2.90301513671875, -7.118195533752441, -1.1799304485321045, -4.4261155128479, -0.0346732921898365, -5.235124588012695, -1.5766843557357788, -3.662142753601074, -1.0509132146835327, -8.599833488464355, -0.7978065609931946, -2.6652731895446777, -0.011460070498287678, -3.653282403945923, -2.0530881881713867, -0.14204087853431702, -0.3170143961906433, -0.003323866054415703, -0.8716574311256409, -3.3139193058013916, -3.051943778991699, -0.08422110974788666, -1.1968376636505127, -0.008255760185420513, -1.5018033981323242, -4.515133857727051, -2.7593345642089844, -1.2975825071334839]"
14_gin_doubt_two_pref,I doubt that Dan drank a gin tonic but I know that Jessica drank two gin tonics. The gin tonics were very strong.,1,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁but|▁I|▁know|▁that|▁Jess|ica|▁d|rank|▁two|▁g|in|▁ton|ics|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-6.956676959991455, -1.6479310989379883, -9.182889938354492, -10.084346771240234, -2.361496925354004, -2.90301513671875, -7.118195533752441, -1.1799304485321045, -4.4261155128479, -0.0346732921898365, -5.235124588012695, -1.5766843557357788, -3.662142753601074, -1.0509132146835327, -8.599833488464355, -0.7978065609931946, -2.6652731895446777, -0.011460070498287678, -3.653282403945923, -2.0530881881713867, -0.14204087853431702, -0.3170143961906433, -0.003323866054415703, -0.8716574311256409, -3.3139193058013916, -3.051943778991699, -0.08422110974788666, -1.6638023853302002, -0.0063735549338161945, -0.7083343863487244, -3.3912339210510254, -2.009566307067871, -1.1153007745742798]"
14_gin_doubt_doubt_sref,I doubt that Dan drank a gin tonic and I doubt that Jessica drank a gin tonic as well. The gin tonic was very strong.,0,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁I|▁doubt|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|▁as|▁well|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-6.956676959991455, -1.6479310989379883, -9.182889938354492, -10.084346771240234, -2.361496925354004, -2.90301513671875, -7.118195533752441, -1.1799304485321045, -4.4261155128479, -0.0346732921898365, -3.200237989425659, -3.803779363632202, -1.4786866903305054, -0.40044015645980835, -7.494620323181152, -0.6170980930328369, -1.8082962036132812, -0.009304494597017765, -0.546389102935791, -1.8589898347854614, -0.04648786783218384, -0.6021590828895569, -0.00037877538125030696, -4.5999579429626465, -0.3037910759449005, -0.2936514914035797, -3.339590311050415, -2.9602725505828857, -0.0599994882941246, -0.7632525563240051, -0.005013038869947195, -1.4127016067504883, -5.509279251098633, -3.5341033935546875, -1.670762062072754]"
14_gin_doubt_doubt_pref,I doubt that Dan drank a gin tonic and I doubt that Jessica drank a gin tonic as well. The gin tonics were very strong.,0,▁I|▁doubt|▁that|▁Dan|▁d|rank|▁a|▁g|in|▁t|onic|▁and|▁I|▁doubt|▁that|▁Jess|ica|▁d|rank|▁a|▁g|in|▁t|onic|▁as|▁well|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-6.956676959991455, -1.6479310989379883, -9.182889938354492, -10.084346771240234, -2.361496925354004, -2.90301513671875, -7.118195533752441, -1.1799304485321045, -4.4261155128479, -0.0346732921898365, -3.200237989425659, -3.803779363632202, -1.4786866903305054, -0.40044015645980835, -7.494620323181152, -0.6170980930328369, -1.8082962036132812, -0.009304494597017765, -0.546389102935791, -1.8589898347854614, -0.04648786783218384, -0.6021590828895569, -0.00037877538125030696, -4.5999579429626465, -0.3037910759449005, -0.2936514914035797, -3.339590311050415, -2.9602725505828857, -0.0599994882941246, -4.237171649932861, -0.0235097985714674, -1.0016679763793945, -5.3130083084106445, -3.011997938156128, -1.4216195344924927]"
14_gin_managed_failed_sref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. The gin tonic was very strong.,1,▁Dan|▁managed|▁to|▁mix|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁failed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-11.776628494262695, -0.41035184264183044, -8.591939926147461, -2.6308910846710205, -6.238207817077637, -2.1094422340393066, -4.400606155395508, -0.19922436773777008, -5.610143661499023, -8.544609069824219, -1.3523446321487427, -5.0171966552734375, -1.2991029024124146, -2.353238105773926, -0.8740731477737427, -2.395378828048706, -0.10756323486566544, -1.361747145652771, -0.0005546461907215416, -0.6098800897598267, -2.934596061706543, -2.763024091720581, -0.1893191784620285, -0.7586043477058411, -0.011525711044669151, -1.5395597219467163, -4.6217360496521, -2.823996067047119, -1.5344029664993286]"
14_gin_managed_failed_pref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. The gin tonics were very strong.,0,▁Dan|▁managed|▁to|▁mix|▁a|▁g|in|▁t|onic|▁but|▁Jess|ica|▁failed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-11.776628494262695, -0.41035184264183044, -8.591939926147461, -2.6308910846710205, -6.238207817077637, -2.1094422340393066, -4.400606155395508, -0.19922436773777008, -5.610143661499023, -8.544609069824219, -1.3523446321487427, -5.0171966552734375, -1.2991029024124146, -2.353238105773926, -0.8740731477737427, -2.395378828048706, -0.10756323486566544, -1.361747145652771, -0.0005546461907215416, -0.6098800897598267, -2.934596061706543, -2.763024091720581, -0.1893191784620285, -4.95725679397583, -0.013744591735303402, -0.6169576644897461, -4.160455226898193, -2.595332384109497, -1.6026020050048828]"
14_gin_two_failed_sref,Dan managed to mix two gin tonics but Jessica failed to mix a gin tonic. The gin tonic was very strong.,0,▁Dan|▁managed|▁to|▁mix|▁two|▁g|in|▁ton|ics|▁but|▁Jess|ica|▁failed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁t|onic|▁was|▁very|▁strong|.,"[-11.776628494262695, -0.41035184264183044, -8.591939926147461, -4.728987693786621, -6.7169413566589355, -1.5155683755874634, -5.040020942687988, -0.0026720792520791292, -5.825435161590576, -8.988365173339844, -1.1971650123596191, -5.345946311950684, -1.127811074256897, -2.016624927520752, -1.5714590549468994, -2.459240436553955, -0.07052896916866302, -2.4543814659118652, -0.0019296851241961122, -0.8170149922370911, -2.913095712661743, -3.414680242538452, -0.2551082968711853, -1.2828149795532227, -0.008755272254347801, -1.6186050176620483, -4.640445709228516, -2.511624336242676, -1.7019809484481812]"
14_gin_two_failed_pref,Dan managed to mix two gin tonics but Jessica failed to mix a gin tonic. The gin tonics were very strong.,1,▁Dan|▁managed|▁to|▁mix|▁two|▁g|in|▁ton|ics|▁but|▁Jess|ica|▁failed|▁to|▁mix|▁a|▁g|in|▁t|onic|.|▁The|▁g|in|▁ton|ics|▁were|▁very|▁strong|.,"[-11.776628494262695, -0.41035184264183044, -8.591939926147461, -4.728987693786621, -6.7169413566589355, -1.5155683755874634, -5.040020942687988, -0.0026720792520791292, -5.825435161590576, -8.988365173339844, -1.1971650123596191, -5.345946311950684, -1.127811074256897, -2.016624927520752, -1.5714590549468994, -2.459240436553955, -0.07052896916866302, -2.4543814659118652, -0.0019296851241961122, -0.8170149922370911, -2.913095712661743, -3.414680242538452, -0.2551082968711853, -1.8842639923095703, -0.01322850864380598, -0.6406925320625305, -4.178110122680664, -2.265657424926758, -1.7060004472732544]"
