id,sentence,type,expected,order,tokens,log_probs,pronoun_log_prob,critical_token_idx
13_bed_affirmative_modal,Luke bought a bed but he wanted to buy a table. The bed,affirmative_modal,1,1,Luke|##bought|##a|##bed|##but|##he|##wanted|##to|##buy|##a|##table|.|##The|##bed|<|endoftext|>,-9.292289|-10.827536|-8.613519|-8.105647|-9.353521|-8.80275|-13.418596|-8.971992|-11.755235|-8.536191|-7.2022285|-10.029411|-10.939225|-7.595726|-12.632782,-7.595726,13
13_bed_affirmative_modal,Luke bought a bed but he wanted to buy a table. The table,affirmative_modal,0,1,Luke|##bought|##a|##bed|##but|##he|##wanted|##to|##buy|##a|##table|.|##The|##table|<|endoftext|>,-9.292289|-10.827536|-8.613519|-8.105647|-9.353521|-8.80275|-13.418596|-8.971992|-11.755235|-8.536191|-7.2022285|-10.029411|-10.939225|-7.9519444|-12.639606,-7.9519444,13
13_bed_affirmative_modal,Luke bought a table but he wanted to buy a bed. The table,affirmative_modal,1,2,Luke|##bought|##a|##table|##but|##he|##wanted|##to|##buy|##a|##bed|.|##The|##table|<|endoftext|>,-9.292289|-10.827536|-8.613519|-6.7924414|-9.357666|-8.937682|-12.500265|-8.579052|-11.038095|-8.715326|-8.631112|-9.964527|-10.8196335|-8.535957|-12.665185,-8.535957,13
13_bed_affirmative_modal,Luke bought a table but he wanted to buy a bed. The bed,affirmative_modal,0,2,Luke|##bought|##a|##table|##but|##he|##wanted|##to|##buy|##a|##bed|.|##The|##bed|<|endoftext|>,-9.292289|-10.827536|-8.613519|-6.7924414|-9.357666|-8.937682|-12.500265|-8.579052|-11.038095|-8.715326|-8.631112|-9.964527|-10.8196335|-8.173935|-12.659388,-8.173935,13
13_bed_modal_affirmative,Luke wanted to buy a bed but he bought a table. The table,modal_affirmative,1,1,Luke|##wanted|##to|##buy|##a|##bed|##but|##he|##bought|##a|##table|.|##The|##table|<|endoftext|>,-9.292289|-11.2151|-8.578866|-11.040101|-8.711485|-8.449612|-9.244202|-9.673652|-11.430414|-8.106065|-7.6533456|-9.78415|-11.142823|-8.443613|-12.620519,-8.443613,13
13_bed_modal_affirmative,Luke wanted to buy a bed but he bought a table. The bed,modal_affirmative,0,1,Luke|##wanted|##to|##buy|##a|##bed|##but|##he|##bought|##a|##table|.|##The|##bed|<|endoftext|>,-9.292289|-11.2151|-8.578866|-11.040101|-8.711485|-8.449612|-9.244202|-9.673652|-11.430414|-8.106065|-7.6533456|-9.78415|-11.142823|-7.4669714|-12.617727,-7.4669714,13
13_bed_modal_affirmative,Luke wanted to buy a table but he bought a bed. The bed,modal_affirmative,1,2,Luke|##wanted|##to|##buy|##a|##table|##but|##he|##bought|##a|##bed|.|##The|##bed|<|endoftext|>,-9.292289|-11.2151|-8.578866|-11.040101|-8.711485|-7.4663568|-9.29407|-9.663208|-11.530232|-8.083066|-9.116806|-9.789319|-10.926939|-7.9115744|-12.583882,-7.9115744,13
13_bed_modal_affirmative,Luke wanted to buy a table but he bought a bed. The table,modal_affirmative,0,2,Luke|##wanted|##to|##buy|##a|##table|##but|##he|##bought|##a|##bed|.|##The|##table|<|endoftext|>,-9.292289|-11.2151|-8.578866|-11.040101|-8.711485|-7.4663568|-9.29407|-9.663208|-11.530232|-8.083066|-9.116806|-9.789319|-10.926939|-8.410469|-12.582544,-8.410469,13
13_bed_managed_failed,Luke managed to buy a bed but he failed to buy a table. The bed,managed_failed,1,1,Luke|##managed|##to|##buy|##a|##bed|##but|##he|##failed|##to|##buy|##a|##table|.|##The|##bed|<|endoftext|>,-9.292289|-9.924694|-8.698195|-10.809929|-8.491331|-8.701154|-9.537481|-9.087379|-12.576658|-9.33321|-11.169012|-9.157911|-7.879781|-10.015469|-10.785586|-7.739553|-12.508781,-7.739553,15
13_bed_managed_failed,Luke managed to buy a bed but he failed to buy a table. The table,managed_failed,0,1,Luke|##managed|##to|##buy|##a|##bed|##but|##he|##failed|##to|##buy|##a|##table|.|##The|##table|<|endoftext|>,-9.292289|-9.924694|-8.698195|-10.809929|-8.491331|-8.701154|-9.537481|-9.087379|-12.576658|-9.33321|-11.169012|-9.157911|-7.879781|-10.015469|-10.785586|-8.67644|-12.513393,-8.67644,15
13_bed_managed_failed,Luke managed to buy a table but he failed to buy a bed. The table,managed_failed,1,2,Luke|##managed|##to|##buy|##a|##table|##but|##he|##failed|##to|##buy|##a|##bed|.|##The|##table|<|endoftext|>,-9.292289|-9.924694|-8.698195|-10.809929|-8.491331|-6.847634|-9.393361|-9.197521|-12.691621|-9.172253|-10.876723|-9.655142|-8.606641|-10.029569|-10.633186|-8.530971|-12.534266,-8.530971,15
13_bed_managed_failed,Luke managed to buy a table but he failed to buy a bed. The bed,managed_failed,0,2,Luke|##managed|##to|##buy|##a|##table|##but|##he|##failed|##to|##buy|##a|##bed|.|##The|##bed|<|endoftext|>,-9.292289|-9.924694|-8.698195|-10.809929|-8.491331|-6.847634|-9.393361|-9.197521|-12.691621|-9.172253|-10.876723|-9.655142|-8.606641|-10.029569|-10.633186|-8.398736|-12.531357,-8.398736,15
13_bed_failed_managed,Luke failed to buy a bed but he managed to buy a table. The table,failed_managed,1,1,Luke|##failed|##to|##buy|##a|##bed|##but|##he|##managed|##to|##buy|##a|##table|.|##The|##table|<|endoftext|>,-9.292289|-10.061971|-9.029915|-9.918078|-9.443305|-8.422371|-9.251496|-8.939468|-12.275787|-8.599162|-11.4842415|-8.275767|-7.668289|-9.855741|-10.669085|-8.574879|-12.45101,-8.574879,15
13_bed_failed_managed,Luke failed to buy a bed but he managed to buy a table. The bed,failed_managed,0,1,Luke|##failed|##to|##buy|##a|##bed|##but|##he|##managed|##to|##buy|##a|##table|.|##The|##bed|<|endoftext|>,-9.292289|-10.061971|-9.029915|-9.918078|-9.443305|-8.422371|-9.251496|-8.939468|-12.275787|-8.599162|-11.4842415|-8.275767|-7.668289|-9.855741|-10.669085|-8.028641|-12.447613,-8.028641,15
13_bed_failed_managed,Luke failed to buy a table but he managed to buy a bed. The bed,failed_managed,1,2,Luke|##failed|##to|##buy|##a|##table|##but|##he|##managed|##to|##buy|##a|##bed|.|##The|##bed|<|endoftext|>,-9.292289|-10.061971|-9.029915|-9.918078|-9.443305|-7.1798835|-9.126219|-9.268606|-12.409632|-8.320841|-11.15576|-8.57851|-8.713834|-9.967776|-10.495088|-7.7238054|-12.44808,-7.7238054,15
13_bed_failed_managed,Luke failed to buy a table but he managed to buy a bed. The table,failed_managed,0,2,Luke|##failed|##to|##buy|##a|##table|##but|##he|##managed|##to|##buy|##a|##bed|.|##The|##table|<|endoftext|>,-9.292289|-10.061971|-9.029915|-9.918078|-9.443305|-7.1798835|-9.126219|-9.268606|-12.409632|-8.320841|-11.15576|-8.57851|-8.713834|-9.967776|-10.495088|-8.8262825|-12.448508,-8.8262825,15
14_gin_affirmative_negation,Dan drank a gin tonic but he didn't drink a water. The gin,affirmative_negation,1,1,Dan|##drank|##a|##gin|##ton|ic|##but|##he|##didn|'t|##drink|##a|##water|.|##The|##gin|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-5.9178634|-13.526831|-14.588371|-9.278846|-9.156012|-14.444302|-11.317585|-8.531178|-10.477995|-7.7491436|-9.914297|-10.044313|-9.051484|-12.522906,-9.051484,15
14_gin_affirmative_negation,Dan drank a gin tonic but he didn't drink a water. The water,affirmative_negation,0,1,Dan|##drank|##a|##gin|##ton|ic|##but|##he|##didn|'t|##drink|##a|##water|.|##The|##water|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-5.9178634|-13.526831|-14.588371|-9.278846|-9.156012|-14.444302|-11.317585|-8.531178|-10.477995|-7.7491436|-9.914297|-10.044313|-8.493352|-12.523728,-8.493352,15
14_gin_affirmative_negation,Dan drank a water but he didn't drink a gin tonic. The water,affirmative_negation,1,2,Dan|##drank|##a|##water|##but|##he|##didn|'t|##drink|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-8.111769|-8.92865|-8.577912|-14.50008|-11.230596|-8.163991|-9.567518|-6.293439|-13.859657|-13.798595|-9.719294|-9.822394|-8.769957|-12.555269,-8.769957,15
14_gin_affirmative_negation,Dan drank a water but he didn't drink a gin tonic. The gin,affirmative_negation,0,2,Dan|##drank|##a|##water|##but|##he|##didn|'t|##drink|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-8.111769|-8.92865|-8.577912|-14.50008|-11.230596|-8.163991|-9.567518|-6.293439|-13.859657|-13.798595|-9.719294|-9.822394|-8.805489|-12.5499115,-8.805489,15
14_gin_negation_affirmative,Dan didn't drink a gin tonic but he drank a water. The water,negation_affirmative,1,1,Dan|##didn|'t|##drink|##a|##gin|##ton|ic|##but|##he|##drank|##a|##water|.|##The|##water|<|endoftext|>,-9.811677|-13.125648|-11.340675|-8.810763|-11.170858|-6.023411|-13.9796295|-14.867617|-9.125485|-9.403428|-10.338085|-9.268496|-7.670417|-9.936298|-10.125048|-8.724104|-12.710219,-8.724104,15
14_gin_negation_affirmative,Dan didn't drink a gin tonic but he drank a water. The gin,negation_affirmative,0,1,Dan|##didn|'t|##drink|##a|##gin|##ton|ic|##but|##he|##drank|##a|##water|.|##The|##gin|<|endoftext|>,-9.811677|-13.125648|-11.340675|-8.810763|-11.170858|-6.023411|-13.9796295|-14.867617|-9.125485|-9.403428|-10.338085|-9.268496|-7.670417|-9.936298|-10.125048|-9.107016|-12.705302,-9.107016,15
14_gin_negation_affirmative,Dan didn't drink a water but he drank a gin tonic. The gin,negation_affirmative,1,2,Dan|##didn|'t|##drink|##a|##water|##but|##he|##drank|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-9.811677|-13.125648|-11.340675|-8.810763|-11.170858|-7.874221|-8.590691|-8.84879|-10.534021|-9.093118|-5.147291|-13.732687|-13.771723|-9.655096|-9.928196|-9.939968|-12.637341,-9.939968,15
14_gin_negation_affirmative,Dan didn't drink a water but he drank a gin tonic. The water,negation_affirmative,0,2,Dan|##didn|'t|##drink|##a|##water|##but|##he|##drank|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-9.811677|-13.125648|-11.340675|-8.810763|-11.170858|-7.874221|-8.590691|-8.84879|-10.534021|-9.093118|-5.147291|-13.732687|-13.771723|-9.655096|-9.928196|-8.526859|-12.64573,-8.526859,15
14_gin_know_doubt,I know that Dan drank a gin tonic but I doubt that he drank a water. The gin,know_doubt,1,1,I|##know|##that|##Dan|##drank|##a|##gin|##ton|ic|##but|##I|##doubt|##that|##he|##drank|##a|##water|.|##The|##gin|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8556566|-10.856232|-9.52784|-5.8391314|-13.628788|-14.778228|-8.793238|-10.034353|-13.565785|-4.48757|-9.037235|-10.95591|-9.784586|-7.7453346|-9.554354|-10.101201|-9.03359|-12.653883,-9.03359,19
14_gin_know_doubt,I know that Dan drank a gin tonic but I doubt that he drank a water. The water,know_doubt,0,1,I|##know|##that|##Dan|##drank|##a|##gin|##ton|ic|##but|##I|##doubt|##that|##he|##drank|##a|##water|.|##The|##water|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8556566|-10.856232|-9.52784|-5.8391314|-13.628788|-14.778228|-8.793238|-10.034353|-13.565785|-4.48757|-9.037235|-10.95591|-9.784586|-7.7453346|-9.554354|-10.101201|-8.081011|-12.656346,-8.081011,19
14_gin_know_doubt,I know that Dan drank a water but I doubt that he drank a gin tonic. The water,know_doubt,1,2,I|##know|##that|##Dan|##drank|##a|##water|##but|##I|##doubt|##that|##he|##drank|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8556566|-10.856232|-9.52784|-8.033329|-8.558122|-9.556471|-13.837118|-4.3679233|-8.474901|-10.194615|-9.018574|-6.134448|-14.162404|-13.654829|-9.438042|-10.0473995|-8.363334|-12.698785,-8.363334,19
14_gin_know_doubt,I know that Dan drank a water but I doubt that he drank a gin tonic. The gin,know_doubt,0,2,I|##know|##that|##Dan|##drank|##a|##water|##but|##I|##doubt|##that|##he|##drank|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8556566|-10.856232|-9.52784|-8.033329|-8.558122|-9.556471|-13.837118|-4.3679233|-8.474901|-10.194615|-9.018574|-6.134448|-14.162404|-13.654829|-9.438042|-10.0473995|-8.791945|-12.693303,-8.791945,19
14_gin_doubt_know,I doubt that Dan drank a gin tonic but I know that he drank a water. The water,doubt_know,1,1,I|##doubt|##that|##Dan|##drank|##a|##gin|##ton|ic|##but|##I|##know|##that|##he|##drank|##a|##water|.|##The|##water|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.728994|-11.163638|-10.41547|-6.083637|-13.8450985|-15.097122|-9.074581|-10.426421|-11.847143|-5.737378|-9.436156|-10.295234|-9.038427|-7.9161463|-9.503232|-10.067738|-8.243019|-12.7026415,-8.243019,19
14_gin_doubt_know,I doubt that Dan drank a gin tonic but I know that he drank a water. The gin,doubt_know,0,1,I|##doubt|##that|##Dan|##drank|##a|##gin|##ton|ic|##but|##I|##know|##that|##he|##drank|##a|##water|.|##The|##gin|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.728994|-11.163638|-10.41547|-6.083637|-13.8450985|-15.097122|-9.074581|-10.426421|-11.847143|-5.737378|-9.436156|-10.295234|-9.038427|-7.9161463|-9.503232|-10.067738|-8.621216|-12.697992,-8.621216,19
14_gin_doubt_know,I doubt that Dan drank a water but I know that he drank a gin tonic. The gin,doubt_know,1,2,I|##doubt|##that|##Dan|##drank|##a|##water|##but|##I|##know|##that|##he|##drank|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.728994|-11.163638|-10.41547|-8.279736|-8.67028|-9.829264|-11.882975|-5.779952|-9.100815|-10.272394|-8.814506|-5.2316794|-13.900939|-13.519835|-9.214703|-9.626881|-9.335266|-12.659036,-9.335266,19
14_gin_doubt_know,I doubt that Dan drank a water but I know that he drank a gin tonic. The water,doubt_know,0,2,I|##doubt|##that|##Dan|##drank|##a|##water|##but|##I|##know|##that|##he|##drank|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.728994|-11.163638|-10.41547|-8.279736|-8.67028|-9.829264|-11.882975|-5.779952|-9.100815|-10.272394|-8.814506|-5.2316794|-13.900939|-13.519835|-9.214703|-9.626881|-8.505697|-12.663388,-8.505697,19
14_gin_affirmative_modal,Dan drank a gin tonic but he wanted to drink a water. The gin,affirmative_modal,1,1,Dan|##drank|##a|##gin|##ton|ic|##but|##he|##wanted|##to|##drink|##a|##water|.|##The|##gin|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-5.9178634|-13.526831|-14.588371|-9.278846|-9.156012|-13.579816|-8.009529|-8.363665|-9.587105|-8.210106|-9.937644|-10.145888|-9.188388|-12.593175,-9.188388,15
14_gin_affirmative_modal,Dan drank a gin tonic but he wanted to drink a water. The water,affirmative_modal,0,1,Dan|##drank|##a|##gin|##ton|ic|##but|##he|##wanted|##to|##drink|##a|##water|.|##The|##water|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-5.9178634|-13.526831|-14.588371|-9.278846|-9.156012|-13.579816|-8.009529|-8.363665|-9.587105|-8.210106|-9.937644|-10.145888|-9.356328|-12.593256,-9.356328,15
14_gin_affirmative_modal,Dan drank a water but he wanted to drink a gin tonic. The water,affirmative_modal,1,2,Dan|##drank|##a|##water|##but|##he|##wanted|##to|##drink|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-8.111769|-8.92865|-8.577912|-13.445346|-7.879714|-8.0999775|-9.015575|-5.9744735|-14.022491|-14.108091|-9.820042|-9.876888|-9.126236|-12.610519,-9.126236,15
14_gin_affirmative_modal,Dan drank a water but he wanted to drink a gin tonic. The gin,affirmative_modal,0,2,Dan|##drank|##a|##water|##but|##he|##wanted|##to|##drink|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-9.811677|-10.54535|-9.5698805|-8.111769|-8.92865|-8.577912|-13.445346|-7.879714|-8.0999775|-9.015575|-5.9744735|-14.022491|-14.108091|-9.820042|-9.876888|-9.34762|-12.603849,-9.34762,15
14_gin_modal_affirmative,Dan wanted to drink a gin tonic but he drank a water. The water,modal_affirmative,1,1,Dan|##wanted|##to|##drink|##a|##gin|##ton|ic|##but|##he|##drank|##a|##water|.|##The|##water|<|endoftext|>,-9.811677|-11.224773|-8.487577|-9.240779|-9.896196|-6.2374444|-13.982628|-14.973556|-9.559542|-9.929888|-11.31855|-9.698349|-7.9543686|-9.80073|-10.426094|-8.86789|-12.620277,-8.86789,15
14_gin_modal_affirmative,Dan wanted to drink a gin tonic but he drank a water. The gin,modal_affirmative,0,1,Dan|##wanted|##to|##drink|##a|##gin|##ton|ic|##but|##he|##drank|##a|##water|.|##The|##gin|<|endoftext|>,-9.811677|-11.224773|-8.487577|-9.240779|-9.896196|-6.2374444|-13.982628|-14.973556|-9.559542|-9.929888|-11.31855|-9.698349|-7.9543686|-9.80073|-10.426094|-9.644284|-12.619867,-9.644284,15
14_gin_modal_affirmative,Dan wanted to drink a water but he drank a gin tonic. The gin,modal_affirmative,1,2,Dan|##wanted|##to|##drink|##a|##water|##but|##he|##drank|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-9.811677|-11.224773|-8.487577|-9.240779|-9.896196|-8.276046|-9.038414|-9.518761|-11.680347|-9.2934265|-6.004191|-14.477163|-13.852362|-9.634485|-10.127983|-9.923819|-12.561701,-9.923819,15
14_gin_modal_affirmative,Dan wanted to drink a water but he drank a gin tonic. The water,modal_affirmative,0,2,Dan|##wanted|##to|##drink|##a|##water|##but|##he|##drank|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-9.811677|-11.224773|-8.487577|-9.240779|-9.896196|-8.276046|-9.038414|-9.518761|-11.680347|-9.2934265|-6.004191|-14.477163|-13.852362|-9.634485|-10.127983|-9.010095|-12.568114,-9.010095,15
14_gin_managed_failed,Dan managed to mix a gin tonic but failed to get a water. The gin,managed_failed,1,1,Dan|##managed|##to|##mix|##a|##gin|##ton|ic|##but|##failed|##to|##get|##a|##water|.|##The|##gin|<|endoftext|>,-9.811677|-12.031501|-8.73963|-10.439815|-8.981434|-6.4674273|-14.012453|-14.973346|-9.194117|-12.589876|-9.006853|-11.072715|-9.524126|-8.418073|-9.663298|-10.187581|-8.44738|-12.529419,-8.44738,16
14_gin_managed_failed,Dan managed to mix a gin tonic but failed to get a water. The water,managed_failed,0,1,Dan|##managed|##to|##mix|##a|##gin|##ton|ic|##but|##failed|##to|##get|##a|##water|.|##The|##water|<|endoftext|>,-9.811677|-12.031501|-8.73963|-10.439815|-8.981434|-6.4674273|-14.012453|-14.973346|-9.194117|-12.589876|-9.006853|-11.072715|-9.524126|-8.418073|-9.663298|-10.187581|-8.429535|-12.528175,-8.429535,16
14_gin_managed_failed,Dan managed to get a water but failed to mix a gin tonic. The water,managed_failed,1,2,Dan|##managed|##to|##get|##a|##water|##but|##failed|##to|##mix|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-9.811677|-12.031501|-8.73963|-10.638445|-9.184019|-8.754983|-8.910339|-11.583224|-8.816374|-12.1206455|-8.727151|-6.126751|-13.425941|-14.63679|-9.935225|-10.314144|-8.028296|-12.557319,-8.028296,16
14_gin_managed_failed,Dan managed to get a water but failed to mix a gin tonic. The gin,managed_failed,0,2,Dan|##managed|##to|##get|##a|##water|##but|##failed|##to|##mix|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-9.811677|-12.031501|-8.73963|-10.638445|-9.184019|-8.754983|-8.910339|-11.583224|-8.816374|-12.1206455|-8.727151|-6.126751|-13.425941|-14.63679|-9.935225|-10.314144|-8.481834|-12.559508,-8.481834,16
14_gin_failed_managed,Dan failed to mix a gin tonic but managed to get a water. The water,failed_managed,1,1,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|##but|##managed|##to|##get|##a|##water|.|##The|##water|<|endoftext|>,-9.811677|-9.431868|-8.949709|-9.983829|-8.9963|-5.961344|-14.392487|-15.136063|-8.764351|-12.414444|-8.275703|-10.96746|-8.82457|-8.158104|-9.000263|-9.84027|-8.410988|-12.384504,-8.410988,16
14_gin_failed_managed,Dan failed to mix a gin tonic but managed to get a water. The gin,failed_managed,0,1,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|##but|##managed|##to|##get|##a|##water|.|##The|##gin|<|endoftext|>,-9.811677|-9.431868|-8.949709|-9.983829|-8.9963|-5.961344|-14.392487|-15.136063|-8.764351|-12.414444|-8.275703|-10.96746|-8.82457|-8.158104|-9.000263|-9.84027|-7.9534197|-12.385114,-7.9534197,16
14_gin_failed_managed,Dan failed to get a water but managed to mix a gin tonic. The gin,failed_managed,1,2,Dan|##failed|##to|##get|##a|##water|##but|##managed|##to|##mix|##a|##gin|##ton|ic|.|##The|##gin|<|endoftext|>,-9.811677|-9.431868|-8.949709|-10.757023|-9.610536|-8.503408|-8.951291|-11.843291|-8.562864|-11.261564|-8.910641|-6.6794004|-13.280642|-14.679357|-9.759943|-10.047331|-8.9067135|-12.450114,-8.9067135,16
14_gin_failed_managed,Dan failed to get a water but managed to mix a gin tonic. The water,failed_managed,0,2,Dan|##failed|##to|##get|##a|##water|##but|##managed|##to|##mix|##a|##gin|##ton|ic|.|##The|##water|<|endoftext|>,-9.811677|-9.431868|-8.949709|-10.757023|-9.610536|-8.503408|-8.951291|-11.843291|-8.562864|-11.261564|-8.910641|-6.6794004|-13.280642|-14.679357|-9.759943|-10.047331|-8.473364|-12.450093,-8.473364,16
15_bone_affirmative_negation,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The jar,affirmative_negation,1,1,David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##a|##bone|.|##The|##jar|<|endoftext|>,-11.828095|-12.088816|-7.575393|-5.892255|-8.598654|-9.39113|-10.427505|-9.14205|-10.68718|-9.577378|-9.461816|-14.430186|-13.340885|-13.97342|-9.833553|-4.9088864|-10.652258|-10.444447|-10.779546|-12.551711,-10.779546,18
15_bone_affirmative_negation,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The bone,affirmative_negation,0,1,David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##a|##bone|.|##The|##bone|<|endoftext|>,-11.828095|-12.088816|-7.575393|-5.892255|-8.598654|-9.39113|-10.427505|-9.14205|-10.68718|-9.577378|-9.461816|-14.430186|-13.340885|-13.97342|-9.833553|-4.9088864|-10.652258|-10.444447|-7.2947583|-12.539687,-7.2947583,18
15_bone_affirmative_negation,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The bone,affirmative_negation,1,2,David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-11.828095|-12.088816|-9.169081|-5.91174|-9.637828|-9.829381|-9.4645815|-10.078215|-9.275069|-9.349472|-14.485663|-13.555747|-13.571838|-7.120176|-8.617508|-8.433708|-10.762075|-10.383878|-8.941705|-12.535859,-8.941705,18
15_bone_affirmative_negation,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The jar,affirmative_negation,0,2,David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##didn|'t|##discover|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-11.828095|-12.088816|-9.169081|-5.91174|-9.637828|-9.829381|-9.4645815|-10.078215|-9.275069|-9.349472|-14.485663|-13.555747|-13.571838|-7.120176|-8.617508|-8.433708|-10.762075|-10.383878|-9.803434|-12.553358,-9.803434,18
15_bone_negation_affirmative,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The bone,negation_affirmative,1,1,David|##didn|'t|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##bone|<|endoftext|>,-11.828095|-13.199466|-11.194401|-14.005531|-7.695789|-7.339772|-9.247777|-9.873409|-10.485033|-9.384357|-12.507164|-9.252646|-9.600796|-11.314682|-8.972273|-5.412469|-10.382986|-10.377131|-8.38664|-12.788525,-8.38664,18
15_bone_negation_affirmative,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The jar,negation_affirmative,0,1,David|##didn|'t|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##jar|<|endoftext|>,-11.828095|-13.199466|-11.194401|-14.005531|-7.695789|-7.339772|-9.247777|-9.873409|-10.485033|-9.384357|-12.507164|-9.252646|-9.600796|-11.314682|-8.972273|-5.412469|-10.382986|-10.377131|-9.878222|-12.793895,-9.878222,18
15_bone_negation_affirmative,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The jar,negation_affirmative,1,2,David|##didn|'t|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-11.828095|-13.199466|-11.194401|-14.005531|-9.722576|-5.0121584|-9.921049|-9.995696|-9.645698|-11.57966|-9.0471525|-9.641853|-11.361223|-7.074465|-7.5516376|-8.349283|-10.29416|-10.387501|-10.475763|-12.735257,-10.475763,18
15_bone_negation_affirmative,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The bone,negation_affirmative,0,2,David|##didn|'t|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-11.828095|-13.199466|-11.194401|-14.005531|-9.722576|-5.0121584|-9.921049|-9.995696|-9.645698|-11.57966|-9.0471525|-9.641853|-11.361223|-7.074465|-7.5516376|-8.349283|-10.29416|-10.387501|-8.07389|-12.731345,-8.07389,18
15_bone_know_doubt,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The jar,know_doubt,1,1,I|##know|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##a|##bone|.|##The|##jar|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8382797|-12.990397|-7.516498|-6.163614|-8.421296|-9.397977|-10.2808695|-9.254469|-11.196774|-8.955543|-10.263643|-13.185808|-5.041521|-9.251364|-12.3248205|-9.427885|-4.3285904|-9.951791|-10.409677|-9.793331|-12.73938,-9.793331,22
15_bone_know_doubt,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The bone,know_doubt,0,1,I|##know|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##a|##bone|.|##The|##bone|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8382797|-12.990397|-7.516498|-6.163614|-8.421296|-9.397977|-10.2808695|-9.254469|-11.196774|-8.955543|-10.263643|-13.185808|-5.041521|-9.251364|-12.3248205|-9.427885|-4.3285904|-9.951791|-10.409677|-6.5038786|-12.724396,-6.5038786,22
15_bone_know_doubt,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The bone,know_doubt,1,2,I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8382797|-12.990397|-9.18753|-5.6362224|-9.543537|-9.595243|-9.50775|-10.524179|-9.063229|-10.320852|-13.163799|-4.713234|-8.922377|-12.152167|-6.628289|-7.9625816|-7.5182076|-9.999094|-10.311115|-7.9667673|-12.744158,-7.9667673,22
