id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
12_ticket_managed_failed_pref,Thomas managed to book a ticket but Patrick failed to book a ticket. The tickets were much cheaper than expected.,0,Thomas| managed| to| book| a| ticket| but| Patrick| failed| to| book| a| ticket|.| The| tickets| were| much| cheaper| than| expected|.,"[-10.161504, -0.5964554, -7.7209578, -1.2129546, -3.9326093, -5.4439335, -9.470433, -4.2608547, -0.3635531, -3.0875227, -1.1383017, -0.32832116, -1.4375553, -2.5735073, -4.390057, -0.73824245, -7.236864, -0.75811774, -2.047863, -2.783575, -1.662768]",13,2.3044831927943948e-10,managed_failed_pref
12_ticket_managed_failed_nonref,Thomas managed to book a ticket but Patrick failed to book a ticket. It's not a big deal.,-1,Thomas| managed| to| book| a| ticket| but| Patrick| failed| to| book| a| ticket|.| It|'s| not| a| big| deal|.,"[-10.161504, -0.5964554, -7.7209578, -1.2129546, -3.9326093, -5.4439335, -9.470433, -4.2608547, -0.3635531, -3.0875227, -1.1383017, -0.32832116, -1.4375553, -4.1954517, -3.2375255, -2.5100458, -2.4537497, -1.8354205, -0.50880677, -1.721363]",13,7.08739443175433e-08,managed_failed_nonref
12_ticket_managed_managed_sref,Thomas managed to book a ticket and Patrick managed to book a ticket as well. The ticket was much cheaper than expected.,0,Thomas| managed| to| book| a| ticket| and| Patrick| managed| to| book| a| ticket| as| well|.| The| ticket| was| much| cheaper| than| expected|.,"[-10.161504, -0.5964554, -7.7209578, -1.2129546, -3.9326093, -3.1780813, -11.0986595, -3.2164412, -0.04656781, -2.0683653, -0.5084821, -1.0788864, -3.7630978, -0.08801529, -0.65642893, -3.7919962, -3.7659447, -1.378285, -5.8248625, -0.89446926, -0.82552713, -3.1430027, -1.461691]",15,6.959255080401841e-10,managed_managed_sref
12_ticket_managed_managed_pref,Thomas managed to book a ticket and Patrick managed to book a ticket as well. The tickets were much cheaper than expected.,1,Thomas| managed| to| book| a| ticket| and| Patrick| managed| to| book| a| ticket| as| well|.| The| tickets| were| much| cheaper| than| expected|.,"[-10.161504, -0.5964554, -7.7209578, -1.2129546, -3.9326093, -3.1780813, -11.0986595, -3.2164412, -0.04656781, -2.0683653, -0.5084821, -1.0788864, -3.7630978, -0.08801529, -0.65642893, -3.7919962, -2.9653552, -0.7322136, -6.22319, -0.7901995, -0.6344685, -3.2173085, -1.5325366]",15,2.307114793996233e-09,managed_managed_pref
12_ticket_managed_managed_nonref,Thomas managed to book a ticket and Patrick managed to book a ticket as well. It's not a big deal.,-1,Thomas| managed| to| book| a| ticket| and| Patrick| managed| to| book| a| ticket| as| well|.| It|'s| not| a| big| deal|.,"[-10.161504, -0.5964554, -7.7209578, -1.2129546, -3.9326093, -3.1780813, -11.0986595, -3.2164412, -0.04656781, -2.0683653, -0.5084821, -1.0788864, -3.7630978, -0.08801529, -0.65642893, -3.632952, -1.5826313, -2.891934, -2.4779356, -3.2661176, -1.3774577, -1.0125747]",15,8.838152344073816e-08,managed_managed_nonref
12_ticket_failed_managed_sref,Thomas failed to book a ticket but Patrick managed to book a ticket. The ticket was much cheaper than expected.,1,Thomas| failed| to| book| a| ticket| but| Patrick| managed| to| book| a| ticket|.| The| ticket| was| much| cheaper| than| expected|.,"[-10.986976, -0.32392737, -8.3135395, -0.98481435, -1.8931631, -4.9105525, -11.376528, -4.165616, -0.042364202, -2.469121, -0.9001625, -0.6115309, -2.3897967, -2.3705657, -3.0202494, -1.1468182, -7.831013, -0.4588793, -0.68992645, -3.5746186, -1.2626599]",13,1.4456156510907308e-09,failed_managed_sref
12_ticket_failed_managed_pref,Thomas failed to book a ticket but Patrick managed to book a ticket. The tickets were much cheaper than expected.,0,Thomas| failed| to| book| a| ticket| but| Patrick| managed| to| book| a| ticket|.| The| tickets| were| much| cheaper| than| expected|.,"[-10.986976, -0.32392737, -8.3135395, -0.98481435, -1.8931631, -4.9105525, -11.376528, -4.165616, -0.042364202, -2.469121, -0.9001625, -0.6115309, -2.3897967, -2.3705657, -4.3236437, -0.72634727, -8.412449, -0.4277111, -1.1429219, -3.166184, -1.3868446]",13,2.9130005300587196e-10,failed_managed_pref
12_ticket_failed_managed_nonref,Thomas failed to book a ticket but Patrick managed to book a ticket. It's not a big deal.,-1,Thomas| failed| to| book| a| ticket| but| Patrick| managed| to| book| a| ticket|.| It|'s| not| a| big| deal|.,"[-10.986976, -0.32392737, -8.3135395, -0.98481435, -1.8931631, -4.9105525, -11.376528, -4.165616, -0.042364202, -2.469121, -0.9001625, -0.6115309, -2.3897967, -3.955767, -3.0497556, -2.2433658, -2.5655239, -2.0265205, -0.4440673, -1.5215702]",13,1.3655064028809656e-07,failed_managed_nonref
12_ticket_failed_failed_sref,Thomas failed to book a ticket and Patrick failed to book a ticket as well. The ticket was much cheaper than expected.,0,Thomas| failed| to| book| a| ticket| and| Patrick| failed| to| book| a| ticket| as| well|.| The| ticket| was| much| cheaper| than| expected|.,"[-10.986976, -0.32392737, -8.3135395, -0.98481435, -1.8931631, -2.6095939, -11.901103, -3.5329523, -0.03274058, -2.5043027, -0.47520423, -1.1237876, -4.197156, -0.25204223, -0.77459663, -2.804475, -3.8239439, -2.0315816, -7.786863, -1.045075, -1.481044, -3.7285933, -1.5546511]",15,2.921827050787229e-11,failed_failed_sref
12_ticket_failed_failed_pref,Thomas failed to book a ticket and Patrick failed to book a ticket as well. The tickets were much cheaper than expected.,0,Thomas| failed| to| book| a| ticket| and| Patrick| failed| to| book| a| ticket| as| well|.| The| tickets| were| much| cheaper| than| expected|.,"[-10.986976, -0.32392737, -8.3135395, -0.98481435, -1.8931631, -2.6095939, -11.901103, -3.5329523, -0.03274058, -2.5043027, -0.47520423, -1.1237876, -4.197156, -0.25204223, -0.77459663, -2.804475, -4.925584, -0.8683576, -7.5072584, -0.8900688, -1.535197, -3.8672714, -1.6448936]",15,3.6158618005839034e-11,failed_failed_pref
12_ticket_failed_failed_nonref,Thomas failed to book a ticket and Patrick failed to book a ticket as well. It's not a big deal.,-1,Thomas| failed| to| book| a| ticket| and| Patrick| failed| to| book| a| ticket| as| well|.| It|'s| not| a| big| deal|.,"[-10.986976, -0.32392737, -8.3135395, -0.98481435, -1.8931631, -2.6095939, -11.901103, -3.5329523, -0.03274058, -2.5043027, -0.47520423, -1.1237876, -4.197156, -0.25204223, -0.77459663, -4.05157, -1.7500714, -2.1754627, -2.500442, -1.9029198, -0.22951265, -1.3227943]",15,8.893518926499164e-07,failed_failed_nonref
13_bed_affirmative_negation_sref,Luke bought a bed but Rachel didn't buy a bed. The bed was delivered the next day.,1,Luke| bought| a| bed| but| Rachel| didn|'t| buy| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-9.970435, -1.5427655, -6.900399, -5.6820745, -9.201443, -2.5495558, -0.7889851, -2.7619858, -0.49548432, -0.29069233, -1.1564541, -3.8466825, -1.8605574, -1.5866952, -5.978979, -3.870686, -0.95277387, -0.117953815, -0.9580709]",11,4.715557515043051e-09,affirmative_negation_sref
13_bed_affirmative_negation_pref,Luke bought a bed but Rachel didn't buy a bed. The beds were delivered the next day.,0,Luke| bought| a| bed| but| Rachel| didn|'t| buy| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-9.970435, -1.5427655, -6.900399, -5.6820745, -9.201443, -2.5495558, -0.7889851, -2.7619858, -0.49548432, -0.29069233, -1.1564541, -3.8466825, -4.895486, -1.4672606, -4.773408, -3.7494273, -1.1164062, -0.12088902, -0.8625276]",11,8.96890603052666e-10,affirmative_negation_pref
13_bed_affirmative_negation_nonref,Luke bought a bed but Rachel didn't buy a bed. It's not a big deal.,-1,Luke| bought| a| bed| but| Rachel| didn|'t| buy| a| bed|.| It|'s| not| a| big| deal|.,"[-9.970435, -1.5427655, -6.900399, -5.6820745, -9.201443, -2.5495558, -0.7889851, -2.7619858, -0.49548432, -0.29069233, -1.1564541, -4.126631, -1.1945698, -2.1996727, -2.0912411, -2.7844913, -0.22791538, -1.2578151]",11,9.353581059199253e-07,affirmative_negation_nonref
13_bed_affirmative_affirmative_sref,Luke bought a bed and Rachel bought a bed too. The bed was delivered the next day.,0,Luke| bought| a| bed| and| Rachel| bought| a| bed| too|.| The| bed| was| delivered| the| next| day|.,"[-9.970435, -1.5427655, -6.900399, -1.9772872, -10.225155, -1.474121, -0.4103391, -2.3829885, -4.095063, -1.0293154, -3.619337, -2.490426, -2.0037007, -4.263021, -3.2132068, -1.0612377, -0.1355769, -1.0964054]",10,1.71218313598509e-08,affirmative_affirmative_sref
13_bed_affirmative_affirmative_pref,Luke bought a bed and Rachel bought a bed too. The beds were delivered the next day.,1,Luke| bought| a| bed| and| Rachel| bought| a| bed| too|.| The| beds| were| delivered| the| next| day|.,"[-9.970435, -1.5427655, -6.900399, -1.9772872, -10.225155, -1.474121, -0.4103391, -2.3829885, -4.095063, -1.0293154, -3.619337, -2.1342897, -1.3064287, -3.5656588, -2.8895082, -1.3047905, -0.11856026, -1.0429794]",10,1.1463042720611464e-07,affirmative_affirmative_pref
13_bed_affirmative_affirmative_nonref,Luke bought a bed and Rachel bought a bed too. It's not a big deal.,-1,Luke| bought| a| bed| and| Rachel| bought| a| bed| too|.| It|'s| not| a| big| deal|.,"[-9.970435, -1.5427655, -6.900399, -1.9772872, -10.225155, -1.474121, -0.4103391, -2.3829885, -4.095063, -1.0293154, -3.3735151, -1.4343276, -2.8461728, -1.9729282, -2.716136, -0.5809262, -0.956882]",10,9.367139351378866e-07,affirmative_affirmative_nonref
13_bed_negation_affirmative_sref,Luke didn't buy a bed but Rachel bought a bed. The bed was delivered the next day.,1,Luke| didn|'t| buy| a| bed| but| Rachel| bought| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-7.023318, -0.6968315, -6.309478, -2.3607807, -6.89036, -4.62335, -9.68672, -2.4780931, -0.6605831, -1.3483856, -1.6143905, -3.8301969, -1.8694375, -1.3621023, -4.9952435, -3.5860147, -0.91766894, -0.14512184, -0.9669854]",11,2.1125793970649617e-08,negation_affirmative_sref
13_bed_negation_affirmative_pref,Luke didn't buy a bed but Rachel bought a bed. The beds were delivered the next day.,0,Luke| didn|'t| buy| a| bed| but| Rachel| bought| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-7.023318, -0.6968315, -6.309478, -2.3607807, -6.89036, -4.62335, -9.68672, -2.4780931, -0.6605831, -1.3483856, -1.6143905, -3.8301969, -5.46507, -1.2977765, -4.4357347, -3.3520179, -1.1517763, -0.14635462, -0.94274956]",11,1.1069288257526023e-09,negation_affirmative_pref
13_bed_negation_affirmative_nonref,Luke didn't buy a bed but Rachel bought a bed. It's not a big deal.,-1,Luke| didn|'t| buy| a| bed| but| Rachel| bought| a| bed|.| It|'s| not| a| big| deal|.,"[-7.023318, -0.6968315, -6.309478, -2.3607807, -6.89036, -4.62335, -9.68672, -2.4780931, -0.6605831, -1.3483856, -1.6143905, -3.383943, -1.0663396, -2.404801, -2.013898, -2.173004, -0.28992668, -0.9821994]",11,4.487962793484747e-06,negation_affirmative_nonref
13_bed_negation_negation_sref,Luke didn't buy a bed and Rachel didn't buy a bed either. The bed was delivered the next day.,0,Luke| didn|'t| buy| a| bed| and| Rachel| didn|'t| buy| a| bed| either|.| The| bed| was| delivered| the| next| day|.,"[-7.023318, -0.6968315, -6.309478, -2.3607807, -6.89036, -2.9309118, -9.561335, -1.6939068, -0.018640555, -0.6131997, -0.41861284, -1.8443514, -3.283939, -0.8043913, -3.8790703, -2.9717236, -1.7727041, -4.503581, -3.610128, -0.8087484, -0.16506293, -1.174047]",14,6.2852178726991476e-09,negation_negation_sref
13_bed_negation_negation_pref,Luke didn't buy a bed and Rachel didn't buy a bed either. The beds were delivered the next day.,0,Luke| didn|'t| buy| a| bed| and| Rachel| didn|'t| buy| a| bed| either|.| The| beds| were| delivered| the| next| day|.,"[-7.023318, -0.6968315, -6.309478, -2.3607807, -6.89036, -2.9309118, -9.561335, -1.6939068, -0.018640555, -0.6131997, -0.41861284, -1.8443514, -3.283939, -0.8043913, -3.8790703, -4.135724, -1.375641, -4.180437, -3.3351278, -0.8572871, -0.16233109, -1.1843926]",14,5.019121643331366e-09,negation_negation_pref
13_bed_negation_negation_nonref,Luke didn't buy a bed and Rachel didn't buy a bed either. It's not a big deal.,-1,Luke| didn|'t| buy| a| bed| and| Rachel| didn|'t| buy| a| bed| either|.| It|'s| not| a| big| deal|.,"[-7.023318, -0.6968315, -6.309478, -2.3607807, -6.89036, -2.9309118, -9.561335, -1.6939068, -0.018640555, -0.6131997, -0.41861284, -1.8443514, -3.283939, -0.8043913, -3.4982605, -0.8109858, -2.435318, -2.0846682, -1.7940125, -0.18838502, -0.97209406]",14,7.627700913708288e-06,negation_negation_nonref
13_bed_know_doubt_sref,I know that Luke bought a bed but I doubt that Rachel bought a bed. The bed was delivered the next day.,1,I| know| that| Luke| bought| a| bed| but| I| doubt| that| Rachel| bought| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-3.9131448, -2.4234385, -10.019518, -7.9366293, -1.4491369, -6.8681083, -4.9048233, -1.2015096, -5.434027, -1.3605103, -8.60851, -2.3243515, -1.4947785, -0.50606334, -1.1348611, -3.8124273, -2.6016812, -1.6654862, -4.3324003, -4.0288677, -2.0291705, -0.17019187, -1.398553]",15,1.9827559422414957e-09,know_doubt_sref
13_bed_know_doubt_pref,I know that Luke bought a bed but I doubt that Rachel bought a bed. The beds were delivered the next day.,0,I| know| that| Luke| bought| a| bed| but| I| doubt| that| Rachel| bought| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-3.9131448, -2.4234385, -10.019518, -7.9366293, -1.4491369, -6.8681083, -4.9048233, -1.2015096, -5.434027, -1.3605103, -8.60851, -2.3243515, -1.4947785, -0.50606334, -1.1348611, -3.8124273, -5.1549935, -2.2841127, -4.3605733, -3.724834, -2.1669006, -0.20756671, -1.416552]",15,9.029309642306487e-11,know_doubt_pref
13_bed_know_doubt_nonref,I know that Luke bought a bed but I doubt that Rachel bought a bed. It's not a big deal.,-1,I| know| that| Luke| bought| a| bed| but| I| doubt| that| Rachel| bought| a| bed|.| It|'s| not| a| big| deal|.,"[-3.9131448, -2.4234385, -10.019518, -7.9366293, -1.4491369, -6.8681083, -4.9048233, -1.2015096, -5.434027, -1.3605103, -8.60851, -2.3243515, -1.4947785, -0.50606334, -1.1348611, -3.2251508, -1.7223337, -1.859251, -2.6203508, -2.7812836, -0.47796282, -1.871929]",15,4.758031017872101e-07,know_doubt_nonref
13_bed_know_know_sref,I know that Luke bought a bed and I know that Rachel bought a bed as well. The bed was delivered the next day.,0,I| know| that| Luke| bought| a| bed| and| I| know| that| Rachel| bought| a| bed| as| well|.| The| bed| was| delivered| the| next| day|.,"[-3.9131448, -2.4234385, -10.019518, -7.9366293, -1.4491369, -6.8681083, -2.442751, -2.623829, -1.9613551, -0.4393733, -7.1897984, -0.91520065, -0.47003713, -0.9232745, -4.367277, -0.016972288, -0.6863725, -4.6458178, -2.7356153, -2.3645658, -3.2920203, -3.8390546, -2.0098114, -0.12846223, -1.1749905]",17,1.7039139136055657e-09,know_know_sref
13_bed_know_know_pref,I know that Luke bought a bed and I know that Rachel bought a bed as well. The beds were delivered the next day.,1,I| know| that| Luke| bought| a| bed| and| I| know| that| Rachel| bought| a| bed| as| well|.| The| beds| were| delivered| the| next| day|.,"[-3.9131448, -2.4234385, -10.019518, -7.9366293, -1.4491369, -6.8681083, -2.442751, -2.623829, -1.9613551, -0.4393733, -7.1897984, -0.91520065, -0.47003713, -0.9232745, -4.367277, -0.016972288, -0.6863725, -4.6458178, -3.5668826, -1.9466234, -3.4994485, -3.7092233, -2.0846405, -0.13661377, -1.2919756]",17,8.538842499725527e-10,know_know_pref
13_bed_know_know_nonref,I know that Luke bought a bed and I know that Rachel bought a bed as well. It's not a big deal.,-1,I| know| that| Luke| bought| a| bed| and| I| know| that| Rachel| bought| a| bed| as| well|.| It|'s| not| a| big| deal|.,"[-3.9131448, -2.4234385, -10.019518, -7.9366293, -1.4491369, -6.8681083, -2.442751, -2.623829, -1.9613551, -0.4393733, -7.1897984, -0.91520065, -0.47003713, -0.9232745, -4.367277, -0.016972288, -0.6863725, -3.7233803, -0.87654775, -2.5751748, -2.1168914, -2.7058766, -0.57340765, -0.9212888]",17,1.3811869773213023e-06,know_know_nonref
13_bed_doubt_know_sref,I doubt that Luke bought a bed but I know that Rachel bought a bed. The bed was delivered the next day.,1,I| doubt| that| Luke| bought| a| bed| but| I| know| that| Rachel| bought| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-7.80846, -1.8346381, -9.856257, -8.0866, -2.2379942, -6.921034, -5.601774, -1.6068337, -3.5152748, -1.3551354, -7.659489, -1.6602011, -0.6630244, -1.2030697, -1.2483137, -3.5203905, -2.5924675, -1.474165, -4.4528203, -3.87983, -1.3804367, -0.15361829, -1.0308009]",15,9.381471686686223e-09,doubt_know_sref
13_bed_doubt_know_pref,I doubt that Luke bought a bed but I know that Rachel bought a bed. The beds were delivered the next day.,0,I| doubt| that| Luke| bought| a| bed| but| I| know| that| Rachel| bought| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-7.80846, -1.8346381, -9.856257, -8.0866, -2.2379942, -6.921034, -5.601774, -1.6068337, -3.5152748, -1.3551354, -7.659489, -1.6602011, -0.6630244, -1.2030697, -1.2483137, -3.5203905, -5.7519636, -1.8422182, -5.3401365, -3.9338293, -1.6389897, -0.18754221, -1.0685138]",15,7.728016352652984e-11,doubt_know_pref
13_bed_doubt_know_nonref,I doubt that Luke bought a bed but I know that Rachel bought a bed. It's not a big deal.,-1,I| doubt| that| Luke| bought| a| bed| but| I| know| that| Rachel| bought| a| bed|.| It|'s| not| a| big| deal|.,"[-7.80846, -1.8346381, -9.856257, -8.0866, -2.2379942, -6.921034, -5.601774, -1.6068337, -3.5152748, -1.3551354, -7.659489, -1.6602011, -0.6630244, -1.2030697, -1.2483137, -3.1380577, -2.175221, -2.4169755, -1.979539, -2.3942866, -0.47658223, -1.365555]",15,8.774753001322386e-07,doubt_know_nonref
13_bed_doubt_doubt_sref,I doubt that Luke bought a bed and I doubt that Rachel bought a bed as well. The bed was delivered the next day.,0,I| doubt| that| Luke| bought| a| bed| and| I| doubt| that| Rachel| bought| a| bed| as| well|.| The| bed| was| delivered| the| next| day|.,"[-7.80846, -1.8346381, -9.856257, -8.0866, -2.2379942, -6.921034, -2.8407984, -4.3600163, -1.3697704, -0.3602563, -8.197193, -1.6132134, -0.48710483, -0.510025, -4.779422, -0.19745335, -0.55645084, -3.4509177, -2.9102328, -1.7867296, -5.619399, -4.119477, -1.8876418, -0.18212098, -1.4058839]",17,5.277477038703574e-10,doubt_doubt_sref
13_bed_doubt_doubt_pref,I doubt that Luke bought a bed and I doubt that Rachel bought a bed as well. The beds were delivered the next day.,0,I| doubt| that| Luke| bought| a| bed| and| I| doubt| that| Rachel| bought| a| bed| as| well|.| The| beds| were| delivered| the| next| day|.,"[-7.80846, -1.8346381, -9.856257, -8.0866, -2.2379942, -6.921034, -2.8407984, -4.3600163, -1.3697704, -0.3602563, -8.197193, -1.6132134, -0.48710483, -0.510025, -4.779422, -0.19745335, -0.55645084, -3.4509177, -3.5343764, -1.6459833, -5.8591404, -4.1075363, -2.4291196, -0.1938746, -1.4251041]",17,1.4619900125461323e-10,doubt_doubt_pref
13_bed_doubt_doubt_nonref,I doubt that Luke bought a bed and I doubt that Rachel bought a bed as well. It's not a big deal.,-1,I| doubt| that| Luke| bought| a| bed| and| I| doubt| that| Rachel| bought| a| bed| as| well|.| It|'s| not| a| big| deal|.,"[-7.80846, -1.8346381, -9.856257, -8.0866, -2.2379942, -6.921034, -2.8407984, -4.3600163, -1.3697704, -0.3602563, -8.197193, -1.6132134, -0.48710483, -0.510025, -4.779422, -0.19745335, -0.55645084, -3.2078776, -1.3421952, -2.1354394, -2.4614534, -2.6436472, -0.7171339, -1.4398593]",17,8.762573593020589e-07,doubt_doubt_nonref
13_bed_managed_failed_sref,Luke managed to buy a bed but Rachel failed to buy a bed. The bed was delivered the next day.,1,Luke| managed| to| buy| a| bed| but| Rachel| failed| to| buy| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-11.10075, -0.1616777, -6.0174966, -1.281367, -6.275417, -4.4332933, -8.955099, -5.3538694, -0.397733, -2.262569, -0.8017272, -1.5280766, -1.4468192, -2.9420314, -2.8814833, -1.4165763, -6.1903, -2.8555956, -0.7069965, -0.13101277, -1.5681926]",13,7.622293944246787e-09,managed_failed_sref
13_bed_managed_failed_pref,Luke managed to buy a bed but Rachel failed to buy a bed. The beds were delivered the next day.,0,Luke| managed| to| buy| a| bed| but| Rachel| failed| to| buy| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-11.10075, -0.1616777, -6.0174966, -1.281367, -6.275417, -4.4332933, -8.955099, -5.3538694, -0.397733, -2.262569, -0.8017272, -1.5280766, -1.4468192, -2.9420314, -5.596137, -1.1162398, -6.358505, -2.8776402, -0.76041865, -0.1361479, -1.526132]",13,5.543349827012541e-10,managed_failed_pref
13_bed_managed_failed_nonref,Luke managed to buy a bed but Rachel failed to buy a bed. It's not a big deal.,-1,Luke| managed| to| buy| a| bed| but| Rachel| failed| to| buy| a| bed|.| It|'s| not| a| big| deal|.,"[-11.10075, -0.1616777, -6.0174966, -1.281367, -6.275417, -4.4332933, -8.955099, -5.3538694, -0.397733, -2.262569, -0.8017272, -1.5280766, -1.4468192, -3.613483, -2.3896375, -2.422093, -2.2561615, -2.1840198, -0.41423225, -1.8672905]",13,2.64105405559922e-07,managed_failed_nonref
13_bed_managed_managed_sref,Luke managed to buy a bed and Rachel managed to buy a bed as well. The bed was delivered the next day.,0,Luke| managed| to| buy| a| bed| and| Rachel| managed| to| buy| a| bed| as| well|.| The| bed| was| delivered| the| next| day|.,"[-11.10075, -0.1616777, -6.0174966, -1.281367, -6.275417, -1.5618374, -11.962601, -3.164519, -0.047227077, -1.2596908, -0.43568626, -2.8987463, -4.0705233, -0.042935815, -0.72738993, -3.4258015, -2.6295412, -1.7407352, -3.4478593, -2.8665292, -0.7820197, -0.1273263, -1.3817341]",15,7.531801407560109e-08,managed_managed_sref
13_bed_managed_managed_pref,Luke managed to buy a bed and Rachel managed to buy a bed as well. The beds were delivered the next day.,1,Luke| managed| to| buy| a| bed| and| Rachel| managed| to| buy| a| bed| as| well|.| The| beds| were| delivered| the| next| day|.,"[-11.10075, -0.1616777, -6.0174966, -1.281367, -6.275417, -1.5618374, -11.962601, -3.164519, -0.047227077, -1.2596908, -0.43568626, -2.8987463, -4.0705233, -0.042935815, -0.72738993, -3.4258015, -3.1204412, -1.4046085, -3.1179292, -2.7199216, -0.8134501, -0.12892215, -1.3776265]",15,1.0094391715710584e-07,managed_managed_pref
13_bed_managed_managed_nonref,Luke managed to buy a bed and Rachel managed to buy a bed as well. It's not a big deal.,-1,Luke| managed| to| buy| a| bed| and| Rachel| managed| to| buy| a| bed| as| well|.| It|'s| not| a| big| deal|.,"[-11.10075, -0.1616777, -6.0174966, -1.281367, -6.275417, -1.5618374, -11.962601, -3.164519, -0.047227077, -1.2596908, -0.43568626, -2.8987463, -4.0705233, -0.042935815, -0.72738993, -3.2883952, -1.0572282, -2.655814, -2.1016731, -2.9601471, -1.549548, -0.9929862]",15,4.537171729954439e-07,managed_managed_nonref
13_bed_failed_managed_sref,Luke failed to buy a bed but Rachel managed to buy a bed. The bed was delivered the next day.,1,Luke| failed| to| buy| a| bed| but| Rachel| managed| to| buy| a| bed|.| The| bed| was| delivered| the| next| day|.,"[-11.994567, -0.50188476, -7.836561, -1.630659, -6.4103165, -5.505989, -9.18316, -4.397462, -0.028909938, -1.5740545, -0.5920983, -1.3187715, -1.6918178, -2.991361, -2.529854, -1.3638439, -4.9802346, -2.7699397, -0.7013339, -0.12606895, -1.1981066]",13,5.8120775805138234e-08,failed_managed_sref
13_bed_failed_managed_pref,Luke failed to buy a bed but Rachel managed to buy a bed. The beds were delivered the next day.,0,Luke| failed| to| buy| a| bed| but| Rachel| managed| to| buy| a| bed|.| The| beds| were| delivered| the| next| day|.,"[-11.994567, -0.50188476, -7.836561, -1.630659, -6.4103165, -5.505989, -9.18316, -4.397462, -0.028909938, -1.5740545, -0.5920983, -1.3187715, -1.6918178, -2.991361, -5.833167, -1.4803298, -3.4743965, -2.505662, -0.71153766, -0.13070937, -1.2121484]",13,1.0847711183963044e-08,failed_managed_pref
13_bed_failed_managed_nonref,Luke failed to buy a bed but Rachel managed to buy a bed. It's not a big deal.,-1,Luke| failed| to| buy| a| bed| but| Rachel| managed| to| buy| a| bed|.| It|'s| not| a| big| deal|.,"[-11.994567, -0.50188476, -7.836561, -1.630659, -6.4103165, -5.505989, -9.18316, -4.397462, -0.028909938, -1.5740545, -0.5920983, -1.3187715, -1.6918178, -3.5580428, -2.2128782, -2.4921937, -2.1530519, -2.36888, -0.5644373, -1.5085688]",13,3.5255729108486206e-07,failed_managed_nonref
13_bed_failed_failed_sref,Luke failed to buy a bed and Rachel failed to buy a bed as well. The bed was delivered the next day.,0,Luke| failed| to| buy| a| bed| and| Rachel| failed| to| buy| a| bed| as| well|.| The| bed| was| delivered| the| next| day|.,"[-11.994567, -0.50188476, -7.836561, -1.630659, -6.4103165, -2.408163, -11.360462, -3.1502922, -0.04680547, -1.1466676, -0.54044515, -2.475175, -3.9772213, -0.130751, -0.74749035, -3.187209, -3.6413722, -1.8530511, -6.139219, -3.0932539, -0.64973104, -0.16889015, -1.4741864]",15,1.6759045459481304e-09,failed_failed_sref
13_bed_failed_failed_pref,Luke failed to buy a bed and Rachel failed to buy a bed as well. The beds were delivered the next day.,0,Luke| failed| to| buy| a| bed| and| Rachel| failed| to| buy| a| bed| as| well|.| The| beds| were| delivered| the| next| day|.,"[-11.994567, -0.50188476, -7.836561, -1.630659, -6.4103165, -2.408163, -11.360462, -3.1502922, -0.04680547, -1.1466676, -0.54044515, -2.475175, -3.9772213, -0.130751, -0.74749035, -3.187209, -4.7883687, -1.248488, -5.9525356, -2.9706986, -0.6818666, -0.16005278, -1.4954144]",15,1.2695114697098642e-09,failed_failed_pref
13_bed_failed_failed_nonref,Luke failed to buy a bed and Rachel failed to buy a bed as well. It's not a big deal.,-1,Luke| failed| to| buy| a| bed| and| Rachel| failed| to| buy| a| bed| as| well|.| It|'s| not| a| big| deal|.,"[-11.994567, -0.50188476, -7.836561, -1.630659, -6.4103165, -2.408163, -11.360462, -3.1502922, -0.04680547, -1.1466676, -0.54044515, -2.475175, -3.9772213, -0.130751, -0.74749035, -3.6190345, -1.1396526, -2.6376145, -2.0754714, -2.0939372, -0.29418004, -1.1255124]",15,2.293566243908864e-06,failed_failed_nonref
14_gin_affirmative_negation_sref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonic was very strong.,1,Dan| drank| a| gin| tonic| but| Jessica| didn|'t| drink| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-12.364067, -3.12647, -6.931401, -3.038671, -6.1548805, -9.504685, -3.0263906, -1.1634247, -1.9236087, -3.4215055, -0.90115255, -0.12749127, -1.0703436, -3.6358697, -3.1217425, -0.60281014, -0.9681379, -3.578822, -2.3541496, -1.3000727]",13,1.744540349554252e-07,affirmative_negation_sref
